underwriting_sk,policy_sk,customer_sk,vehicle_sk,underwriting_date_sk,risk_score,risk_band,fraud_probability,underwriting_decision,recommendation,manual_review_flag,review_time_minutes,premium_adjustment_pct,rules_triggered,ai_confidence,processing_mode,underwriter,sla_status,explanation_generated,model_version
96693,96693,96693,96693,20250805,39,Medium,0.39,Rejected,Refer Underwriter,True,25,5,2,78.53,Manual,Rahul,Within SLA,True,UW_AI_v2.0
96694,96694,96694,96694,20251022,81,Very High,0.81,Rejected,Reject,False,7,30,2,97.97,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96695,96695,96695,96695,20251231,50,Medium,0.5,Rejected,Refer Underwriter,True,88,6,5,87.5,Manual,Alice,SLA Breached,True,UW_AI_v2.0
96696,96696,96696,96696,20250808,56,Medium,0.56,Rejected,Refer Underwriter,True,39,1,6,84.91,Manual,Rahul,SLA Breached,True,UW_AI_v1.0
96697,96697,96697,96697,20250903,28,Low,0.28,Approved,Auto Approve,False,2,-9,5,88.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96698,96698,96698,96698,20250426,22,Low,0.22,Approved,Auto Approve,False,4,-7,5,84.89,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96699,96699,96699,96699,20250724,45,Medium,0.45,Approved,Refer Underwriter,True,47,14,5,93.19,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
96700,96700,96700,96700,20251119,92,Very High,0.92,Rejected,Reject,False,5,15,6,78.16,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96701,96701,96701,96701,20251209,75,High,0.75,Rejected,Reject,False,2,28,1,82.53,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96702,96702,96702,96702,20250917,15,Low,0.15,Approved,Auto Approve,False,3,-2,1,99.22,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96703,96703,96703,96703,20250815,57,Medium,0.57,Rejected,Refer Underwriter,True,48,13,2,79.46,Manual,John,SLA Breached,True,UW_AI_v2.0
96704,96704,96704,96704,20250826,40,Medium,0.4,Rejected,Refer Underwriter,True,76,11,6,93.63,Manual,John,SLA Breached,True,UW_AI_v2.0
96705,96705,96705,96705,20250124,72,High,0.72,Rejected,Reject,False,6,29,3,93.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96706,96706,96706,96706,20251014,35,Medium,0.35,Approved,Refer Underwriter,True,86,12,5,91.17,Manual,Alice,SLA Breached,True,UW_AI_v1.1
96707,96707,96707,96707,20250924,55,Medium,0.55,Approved,Refer Underwriter,True,23,2,3,96.45,Manual,Alice,Within SLA,True,UW_AI_v2.0
96708,96708,96708,96708,20251021,98,Very High,0.98,Rejected,Reject,False,3,17,6,75.16,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96709,96709,96709,96709,20250713,80,Very High,0.8,Rejected,Reject,False,2,15,3,75.9,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96710,96710,96710,96710,20250525,96,Very High,0.96,Rejected,Reject,False,3,32,3,98.23,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96711,96711,96711,96711,20250527,49,Medium,0.49,Rejected,Refer Underwriter,True,46,9,5,87.85,Manual,John,SLA Breached,True,UW_AI_v1.0
96712,96712,96712,96712,20250903,57,Medium,0.57,Rejected,Refer Underwriter,True,74,6,7,84.87,Manual,Priya,SLA Breached,True,UW_AI_v1.1
96713,96713,96713,96713,20251015,38,Medium,0.38,Rejected,Refer Underwriter,True,28,13,5,89.25,Manual,David,Within SLA,True,UW_AI_v2.0
96714,96714,96714,96714,20250630,25,Low,0.25,Approved,Auto Approve,False,4,4,3,91.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96715,96715,96715,96715,20251223,65,High,0.65,Rejected,Refer Underwriter,True,57,10,4,88.89,Manual,John,SLA Breached,True,UW_AI_v2.0
96716,96716,96716,96716,20250124,72,High,0.72,Rejected,Reject,False,3,26,2,89.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96717,96717,96717,96717,20250823,68,High,0.68,Rejected,Refer Underwriter,True,49,3,2,95.26,Manual,John,SLA Breached,True,UW_AI_v2.0
96718,96718,96718,96718,20250623,52,Medium,0.52,Approved,Refer Underwriter,True,26,6,1,98.19,Manual,David,Within SLA,True,UW_AI_v1.0
96719,96719,96719,96719,20250927,70,High,0.7,Rejected,Reject,False,2,33,5,85.92,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96720,96720,96720,96720,20250509,29,Low,0.29,Approved,Auto Approve,False,5,-8,3,91.96,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96721,96721,96721,96721,20251114,55,Medium,0.55,Approved,Refer Underwriter,True,38,11,7,78.4,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
96722,96722,96722,96722,20250308,5,Low,0.05,Approved,Auto Approve,False,4,2,3,86.31,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96723,96723,96723,96723,20250611,7,Low,0.07,Approved,Auto Approve,False,5,-5,6,97.33,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96724,96724,96724,96724,20250607,62,High,0.62,Rejected,Refer Underwriter,True,86,3,6,88.43,Manual,John,SLA Breached,True,UW_AI_v2.0
96725,96725,96725,96725,20250608,35,Medium,0.35,Rejected,Refer Underwriter,True,50,8,4,93.9,Manual,John,SLA Breached,True,UW_AI_v2.0
96726,96726,96726,96726,20250309,65,High,0.65,Approved,Refer Underwriter,True,80,4,1,77.32,Manual,Alice,SLA Breached,True,UW_AI_v1.0
96727,96727,96727,96727,20251026,56,Medium,0.56,Approved,Refer Underwriter,True,30,12,7,76.12,Manual,David,Within SLA,True,UW_AI_v1.0
96728,96728,96728,96728,20251112,39,Medium,0.39,Approved,Refer Underwriter,True,57,5,6,94.41,Manual,John,SLA Breached,True,UW_AI_v1.0
96729,96729,96729,96729,20251103,18,Low,0.18,Approved,Auto Approve,False,2,4,4,81.1,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96730,96730,96730,96730,20250603,17,Low,0.17,Approved,Auto Approve,False,7,1,3,89.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96731,96731,96731,96731,20251111,7,Low,0.07,Approved,Auto Approve,False,5,-7,2,87.53,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96732,96732,96732,96732,20251002,47,Medium,0.47,Rejected,Refer Underwriter,True,48,10,3,92.27,Manual,John,SLA Breached,True,UW_AI_v1.1
96733,96733,96733,96733,20251019,88,Very High,0.88,Rejected,Reject,False,4,21,4,87.89,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96734,96734,96734,96734,20250102,66,High,0.66,Rejected,Refer Underwriter,True,61,8,7,94.4,Manual,Priya,SLA Breached,True,UW_AI_v1.1
96735,96735,96735,96735,20250604,82,Very High,0.82,Rejected,Reject,False,6,29,5,86.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96736,96736,96736,96736,20250227,87,Very High,0.87,Rejected,Reject,False,7,25,1,83.9,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96737,96737,96737,96737,20250123,28,Low,0.28,Approved,Auto Approve,False,7,3,5,87.4,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96738,96738,96738,96738,20250501,94,Very High,0.94,Rejected,Reject,False,3,34,2,86.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96739,96739,96739,96739,20250415,46,Medium,0.46,Rejected,Refer Underwriter,True,43,0,7,76.24,Manual,Priya,SLA Breached,True,UW_AI_v1.1
96740,96740,96740,96740,20250209,71,High,0.71,Rejected,Reject,False,7,33,2,76.85,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96741,96741,96741,96741,20251202,79,High,0.79,Rejected,Reject,False,3,28,2,89.88,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96742,96742,96742,96742,20251202,56,Medium,0.56,Rejected,Refer Underwriter,True,63,3,3,76.57,Manual,Priya,SLA Breached,True,UW_AI_v2.0
96743,96743,96743,96743,20250625,71,High,0.71,Rejected,Reject,False,6,25,2,92.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96744,96744,96744,96744,20250504,55,Medium,0.55,Rejected,Refer Underwriter,True,61,11,2,76.66,Manual,David,SLA Breached,True,UW_AI_v2.0
96745,96745,96745,96745,20250320,95,Very High,0.95,Rejected,Reject,False,7,26,5,88.92,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96746,96746,96746,96746,20251120,41,Medium,0.41,Rejected,Refer Underwriter,True,53,6,4,82.15,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
96747,96747,96747,96747,20250507,54,Medium,0.54,Approved,Refer Underwriter,True,42,9,2,91.57,Manual,Alice,SLA Breached,True,UW_AI_v2.0
96748,96748,96748,96748,20250620,9,Low,0.09,Approved,Auto Approve,False,3,2,3,81.73,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96749,96749,96749,96749,20250306,28,Low,0.28,Approved,Auto Approve,False,7,-6,1,80.31,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96750,96750,96750,96750,20250610,96,Very High,0.96,Rejected,Reject,False,4,33,6,92.99,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96751,96751,96751,96751,20250619,32,Medium,0.32,Approved,Auto Approve,False,2,-5,2,89.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96752,96752,96752,96752,20250310,74,High,0.74,Rejected,Reject,False,6,21,3,91.75,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96753,96753,96753,96753,20250107,64,High,0.64,Rejected,Refer Underwriter,True,89,14,7,94.68,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
96754,96754,96754,96754,20251224,99,Very High,0.99,Rejected,Reject,False,7,27,3,95.23,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96755,96755,96755,96755,20260103,57,Medium,0.57,Rejected,Refer Underwriter,True,65,4,4,75.56,Manual,Alice,SLA Breached,True,UW_AI_v2.0
96756,96756,96756,96756,20250220,29,Low,0.29,Approved,Auto Approve,False,2,1,6,83.95,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96757,96757,96757,96757,20250113,39,Medium,0.39,Approved,Refer Underwriter,True,23,0,7,87.06,Manual,Alice,Within SLA,True,UW_AI_v1.1
96758,96758,96758,96758,20250915,53,Medium,0.53,Rejected,Refer Underwriter,True,26,9,6,76.05,Manual,Rahul,Within SLA,True,UW_AI_v1.0
96759,96759,96759,96759,20250905,99,Very High,0.99,Rejected,Reject,False,3,32,4,84.67,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96760,96760,96760,96760,20250318,42,Medium,0.42,Approved,Refer Underwriter,True,65,3,3,79.71,Manual,John,SLA Breached,True,UW_AI_v1.0
96761,96761,96761,96761,20250408,42,Medium,0.42,Approved,Refer Underwriter,True,31,2,3,87.76,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
96762,96762,96762,96762,20251024,83,Very High,0.83,Rejected,Reject,False,7,18,4,95.81,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96763,96763,96763,96763,20250107,25,Low,0.25,Approved,Auto Approve,False,7,-3,6,94.76,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96764,96764,96764,96764,20250910,86,Very High,0.86,Rejected,Reject,False,5,26,7,98.67,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96765,96765,96765,96765,20250520,74,High,0.74,Rejected,Reject,False,2,31,7,95.43,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96766,96766,96766,96766,20250215,91,Very High,0.91,Rejected,Reject,False,2,31,4,80.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96767,96767,96767,96767,20250415,18,Low,0.18,Approved,Auto Approve,False,4,-6,2,79.98,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96768,96768,96768,96768,20250327,17,Low,0.17,Approved,Auto Approve,False,2,-7,3,88.55,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96769,96769,96769,96769,20250208,15,Low,0.15,Approved,Auto Approve,False,2,-2,1,77.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96770,96770,96770,96770,20251124,77,High,0.77,Rejected,Reject,False,2,31,4,86.63,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96771,96771,96771,96771,20250506,5,Low,0.05,Approved,Auto Approve,False,7,-7,1,85.6,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96772,96772,96772,96772,20251222,70,High,0.7,Rejected,Reject,False,7,18,1,90.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96773,96773,96773,96773,20250317,99,Very High,0.99,Rejected,Reject,False,4,21,3,88.26,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96774,96774,96774,96774,20251005,79,High,0.79,Rejected,Reject,False,2,31,2,96.89,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96775,96775,96775,96775,20250823,11,Low,0.11,Approved,Auto Approve,False,7,-5,1,84.08,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96776,96776,96776,96776,20250921,19,Low,0.19,Approved,Auto Approve,False,5,2,7,92.87,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96777,96777,96777,96777,20250813,26,Low,0.26,Approved,Auto Approve,False,4,-4,2,86.85,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96778,96778,96778,96778,20250124,78,High,0.78,Rejected,Reject,False,4,33,7,82.76,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96779,96779,96779,96779,20250719,22,Low,0.22,Approved,Auto Approve,False,2,-6,1,93.0,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96780,96780,96780,96780,20251229,13,Low,0.13,Approved,Auto Approve,False,7,-5,2,88.1,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96781,96781,96781,96781,20250516,21,Low,0.21,Approved,Auto Approve,False,5,-4,4,75.22,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96782,96782,96782,96782,20251017,12,Low,0.12,Approved,Auto Approve,False,3,-3,1,94.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96783,96783,96783,96783,20250411,50,Medium,0.5,Approved,Refer Underwriter,True,64,13,7,84.71,Manual,Priya,SLA Breached,True,UW_AI_v1.1
96784,96784,96784,96784,20250119,8,Low,0.08,Approved,Auto Approve,False,3,1,4,80.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96785,96785,96785,96785,20250714,34,Medium,0.34,Approved,Auto Approve,False,5,-5,7,79.78,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96786,96786,96786,96786,20250825,11,Low,0.11,Approved,Auto Approve,False,6,-2,4,89.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96787,96787,96787,96787,20251105,60,High,0.6,Rejected,Refer Underwriter,True,74,12,6,86.56,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
96788,96788,96788,96788,20250417,54,Medium,0.54,Rejected,Refer Underwriter,True,76,4,1,80.22,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
96789,96789,96789,96789,20250909,67,High,0.67,Rejected,Refer Underwriter,True,34,8,7,92.56,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
96790,96790,96790,96790,20250210,43,Medium,0.43,Rejected,Refer Underwriter,True,23,6,2,90.02,Manual,David,Within SLA,True,UW_AI_v2.0
96791,96791,96791,96791,20251110,83,Very High,0.83,Rejected,Reject,False,5,24,7,91.52,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96792,96792,96792,96792,20250303,58,Medium,0.58,Rejected,Refer Underwriter,True,71,2,7,78.04,Manual,Alice,SLA Breached,True,UW_AI_v2.0
96793,96793,96793,96793,20251103,64,High,0.64,Rejected,Refer Underwriter,True,39,6,4,99.18,Manual,David,SLA Breached,True,UW_AI_v2.0
96794,96794,96794,96794,20251231,29,Low,0.29,Approved,Auto Approve,False,7,3,2,87.94,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96795,96795,96795,96795,20250223,42,Medium,0.42,Approved,Refer Underwriter,True,49,4,5,87.66,Manual,David,SLA Breached,True,UW_AI_v1.1
96796,96796,96796,96796,20250708,43,Medium,0.43,Approved,Refer Underwriter,True,40,1,6,85.94,Manual,Alice,SLA Breached,True,UW_AI_v1.0
96797,96797,96797,96797,20250205,13,Low,0.13,Approved,Auto Approve,False,4,-7,3,91.71,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96798,96798,96798,96798,20250728,75,High,0.75,Rejected,Reject,False,2,21,7,97.71,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96799,96799,96799,96799,20251123,95,Very High,0.95,Rejected,Reject,False,5,21,2,88.25,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96800,96800,96800,96800,20251209,75,High,0.75,Rejected,Reject,False,7,21,6,87.84,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96801,96801,96801,96801,20250309,61,High,0.61,Rejected,Refer Underwriter,True,78,1,7,90.13,Manual,Rahul,SLA Breached,True,UW_AI_v1.0
96802,96802,96802,96802,20250125,48,Medium,0.48,Rejected,Refer Underwriter,True,57,5,3,77.27,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
96803,96803,96803,96803,20250225,97,Very High,0.97,Rejected,Reject,False,3,22,3,77.4,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96804,96804,96804,96804,20250413,5,Low,0.05,Approved,Auto Approve,False,6,-3,5,83.63,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96805,96805,96805,96805,20251128,47,Medium,0.47,Approved,Refer Underwriter,True,69,14,3,96.82,Manual,David,SLA Breached,True,UW_AI_v2.0
96806,96806,96806,96806,20251222,86,Very High,0.86,Rejected,Reject,False,6,34,7,88.17,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96807,96807,96807,96807,20250927,42,Medium,0.42,Rejected,Refer Underwriter,True,47,8,1,84.38,Manual,Alice,SLA Breached,True,UW_AI_v1.0
96808,96808,96808,96808,20250319,15,Low,0.15,Approved,Auto Approve,False,5,-2,4,94.52,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96809,96809,96809,96809,20251230,11,Low,0.11,Approved,Auto Approve,False,5,3,5,80.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96810,96810,96810,96810,20250117,37,Medium,0.37,Approved,Refer Underwriter,True,57,4,1,86.14,Manual,David,SLA Breached,True,UW_AI_v1.1
96811,96811,96811,96811,20250808,93,Very High,0.93,Rejected,Reject,False,3,31,4,94.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96812,96812,96812,96812,20250822,9,Low,0.09,Approved,Auto Approve,False,4,-3,5,86.0,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96813,96813,96813,96813,20250821,74,High,0.74,Rejected,Reject,False,5,28,6,82.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96814,96814,96814,96814,20250908,22,Low,0.22,Approved,Auto Approve,False,6,-2,6,84.63,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96815,96815,96815,96815,20250803,27,Low,0.27,Approved,Auto Approve,False,7,2,3,93.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96816,96816,96816,96816,20250407,98,Very High,0.98,Rejected,Reject,False,5,17,4,84.58,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96817,96817,96817,96817,20250729,94,Very High,0.94,Rejected,Reject,False,4,30,5,83.08,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96818,96818,96818,96818,20250305,48,Medium,0.48,Rejected,Refer Underwriter,True,42,0,5,76.27,Manual,David,SLA Breached,True,UW_AI_v1.0
96819,96819,96819,96819,20250805,57,Medium,0.57,Approved,Refer Underwriter,True,51,0,6,79.55,Manual,David,SLA Breached,True,UW_AI_v1.0
96820,96820,96820,96820,20250225,59,Medium,0.59,Rejected,Refer Underwriter,True,28,14,5,88.04,Manual,John,Within SLA,True,UW_AI_v1.0
96821,96821,96821,96821,20250322,88,Very High,0.88,Rejected,Reject,False,6,31,3,86.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96822,96822,96822,96822,20250118,22,Low,0.22,Approved,Auto Approve,False,2,1,2,94.07,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
96823,96823,96823,96823,20250409,88,Very High,0.88,Rejected,Reject,False,2,27,3,87.4,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96824,96824,96824,96824,20250628,27,Low,0.27,Approved,Auto Approve,False,6,-3,2,80.56,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96825,96825,96825,96825,20251020,74,High,0.74,Rejected,Reject,False,5,34,5,80.44,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96826,96826,96826,96826,20250724,20,Low,0.2,Approved,Auto Approve,False,2,-4,5,94.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96827,96827,96827,96827,20251219,84,Very High,0.84,Rejected,Reject,False,2,30,5,83.89,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
96828,96828,96828,96828,20250626,16,Low,0.16,Approved,Auto Approve,False,4,2,1,93.68,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96829,96829,96829,96829,20250711,28,Low,0.28,Approved,Auto Approve,False,5,-7,4,92.16,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
96830,96830,96830,96830,20250611,60,High,0.6,Approved,Refer Underwriter,True,36,9,1,93.4,Manual,John,SLA Breached,True,UW_AI_v2.0
96831,96831,96831,96831,20250720,37,Medium,0.37,Approved,Refer Underwriter,True,44,11,1,81.46,Manual,Rahul,SLA Breached,True,UW_AI_v1.0
96832,96832,96832,96832,20250506,88,Very High,0.88,Rejected,Reject,False,4,18,7,90.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
