quote_sk,quote_id,customer_sk,vehicle_sk,policy_sk,channel_sk,date_sk,quoted_premium,accepted_offer,conversion_flag,quote_status,quote_stage,device_type,quote_source,days_since_last_contact,quote_value_band
68811,Q168810,68811,68811,68811,105,20250915,5190.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,82,Medium
68812,Q168811,68812,68812,68812,104,20250415,6370.0,1,1,Converted,Policy Issued,Tablet,Agent,84,High
68813,Q168812,68813,68813,68813,24,20250313,4766.0,0,0,Abandoned,Premium Calculation,Mobile,Website,11,Medium
68814,Q168813,68814,68814,68814,105,20251024,5304.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,78,Medium
68815,Q168814,68815,68815,68815,24,20251223,4915.0,0,0,Abandoned,Document Upload,Tablet,Agent,164,Medium
68816,Q168815,68816,68816,68816,50,20250919,4915.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,281,Medium
68817,Q168816,68817,68817,68817,24,20251107,5428.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,114,Medium
68818,Q168817,68818,68818,68818,105,20251119,5297.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,163,Medium
68819,Q168818,68819,68819,68819,105,20251018,5630.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,219,High
68820,Q168819,68820,68820,68820,105,20250619,4765.0,1,1,Converted,Policy Issued,Mobile,Aggregator,290,Medium
68821,Q168820,68821,68821,68821,24,20251018,4722.0,0,0,Abandoned,Premium Calculation,Mobile,Website,35,Medium
68822,Q168821,68822,68822,68822,24,20250714,5283.0,1,1,Converted,Policy Issued,Mobile,Agent,116,Medium
68823,Q168822,68823,68823,68823,24,20250802,4758.0,0,0,Abandoned,Document Upload,Mobile,Website,127,Medium
68824,Q168823,68824,68824,68824,24,20250826,5540.0,1,0,Abandoned,Document Upload,Desktop,Agent,276,High
68825,Q168824,68825,68825,68825,24,20250315,5104.0,0,0,Abandoned,Document Upload,Desktop,Website,110,Medium
68826,Q168825,68826,68826,68826,132,20250522,5420.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,258,Medium
68827,Q168826,68827,68827,68827,105,20250209,5137.0,0,0,Abandoned,Document Upload,Tablet,Mobile App,157,Medium
68828,Q168827,68828,68828,68828,105,20251008,5051.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,199,Medium
68829,Q168828,68829,68829,68829,105,20250825,5559.0,1,1,Converted,Policy Issued,Mobile,Agent,299,High
68830,Q168829,68830,68830,68830,105,20251108,5809.0,1,0,Abandoned,Underwriting,Tablet,Website,65,High
68831,Q168830,68831,68831,68831,24,20251031,5838.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,31,High
68832,Q168831,68832,68832,68832,24,20250323,5503.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,12,High
68833,Q168832,68833,68833,68833,105,20250928,4809.0,1,1,Converted,Policy Issued,Mobile,Mobile App,192,Medium
68834,Q168833,68834,68834,68834,105,20250530,4737.0,1,1,Converted,Policy Issued,Mobile,Mobile App,116,Medium
68835,Q168834,68835,68835,68835,105,20251002,4757.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,233,Medium
68836,Q168835,68836,68836,68836,11,20250728,5028.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,164,Medium
68837,Q168836,68837,68837,68837,134,20250810,4774.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,172,Medium
68838,Q168837,68838,68838,68838,105,20250511,5583.0,0,0,Abandoned,Premium Calculation,Desktop,Website,29,High
68839,Q168838,68839,68839,68839,54,20251226,5625.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,298,High
68840,Q168839,68840,68840,68840,24,20250212,5066.0,1,0,Abandoned,Underwriting,Mobile,Website,49,Medium
68841,Q168840,68841,68841,68841,24,20251115,5074.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,222,Medium
68842,Q168841,68842,68842,68842,24,20250207,4965.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,195,Medium
68843,Q168842,68843,68843,68843,24,20251023,6207.0,0,0,Abandoned,Premium Calculation,Mobile,Website,237,High
68844,Q168843,68844,68844,68844,24,20250510,5607.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,180,High
68845,Q168844,68845,68845,68845,135,20251219,5639.0,0,0,Abandoned,Document Upload,Mobile,Agent,182,High
68846,Q168845,68846,68846,68846,24,20250318,4894.0,0,0,Abandoned,Document Upload,Desktop,Mobile App,179,Medium
68847,Q168846,68847,68847,68847,24,20250709,5434.0,0,0,Abandoned,Document Upload,Mobile,Agent,270,Medium
68848,Q168847,68848,68848,68848,105,20251117,4754.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,196,Medium
68849,Q168848,68849,68849,68849,105,20250114,5600.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,48,High
68850,Q168849,68850,68850,68850,24,20250714,5518.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,67,High
68851,Q168850,68851,68851,68851,105,20250725,4768.0,1,0,Abandoned,Document Upload,Mobile,Aggregator,250,Medium
68852,Q168851,68852,68852,68852,24,20250305,5215.0,1,1,Converted,Policy Issued,Mobile,Agent,74,Medium
68853,Q168852,68853,68853,68853,10,20250315,5014.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,99,Medium
68854,Q168853,68854,68854,68854,105,20250617,5067.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,262,Medium
68855,Q168854,68855,68855,68855,105,20250927,5506.0,0,0,Abandoned,Document Upload,Desktop,Agent,282,High
68856,Q168855,68856,68856,68856,23,20250711,5591.0,0,0,Abandoned,Premium Calculation,Mobile,Website,146,High
68857,Q168856,68857,68857,68857,24,20250803,5370.0,0,0,Abandoned,Premium Calculation,Tablet,Agent,39,Medium
68858,Q168857,68858,68858,68858,105,20250516,5360.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,77,Medium
68859,Q168858,68859,68859,68859,8,20250916,5317.0,1,0,Abandoned,Underwriting,Mobile,Agent,45,Medium
68860,Q168859,68860,68860,68860,24,20250518,5035.0,1,1,Converted,Policy Issued,Mobile,Aggregator,284,Medium
68861,Q168860,68861,68861,68861,21,20250222,5393.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,235,Medium
68862,Q168861,68862,68862,68862,11,20250405,5546.0,0,0,Abandoned,Document Upload,Desktop,Agent,140,High
68863,Q168862,68863,68863,68863,105,20250726,5124.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,137,Medium
68864,Q168863,68864,68864,68864,24,20250827,5644.0,0,0,Abandoned,Premium Calculation,Desktop,Website,87,High
68865,Q168864,68865,68865,68865,104,20250531,5384.0,0,0,Abandoned,Document Upload,Tablet,Website,220,Medium
68866,Q168865,68866,68866,68866,134,20250117,5574.0,1,1,Converted,Policy Issued,Desktop,Aggregator,34,High
68867,Q168866,68867,68867,68867,24,20250822,5067.0,0,0,Abandoned,Premium Calculation,Tablet,Website,216,Medium
68868,Q168867,68868,68868,68868,24,20250110,5634.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,69,High
68869,Q168868,68869,68869,68869,24,20250408,5432.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,213,Medium
68870,Q168869,68870,68870,68870,55,20250110,5369.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,28,Medium
68871,Q168870,68871,68871,68871,105,20251108,4704.0,1,1,Converted,Policy Issued,Tablet,Agent,219,Medium
68872,Q168871,68872,68872,68872,105,20251022,5143.0,0,0,Abandoned,Premium Calculation,Desktop,Website,254,Medium
68873,Q168872,68873,68873,68873,24,20250523,4882.0,0,0,Abandoned,Document Upload,Mobile,Agent,297,Medium
68874,Q168873,68874,68874,68874,24,20250709,4922.0,1,0,Abandoned,Payment,Mobile,Website,52,Medium
68875,Q168874,68875,68875,68875,105,20250715,4952.0,0,0,Abandoned,Premium Calculation,Mobile,Website,257,Medium
68876,Q168875,68876,68876,68876,130,20250630,5135.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,43,Medium
68877,Q168876,68877,68877,68877,12,20250125,5493.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,265,Medium
68878,Q168877,68878,68878,68878,24,20250119,5381.0,1,1,Converted,Policy Issued,Mobile,Agent,60,Medium
68879,Q168878,68879,68879,68879,105,20251119,5636.0,1,1,Converted,Policy Issued,Tablet,Aggregator,134,High
68880,Q168879,68880,68880,68880,24,20250322,4693.0,1,1,Converted,Policy Issued,Mobile,Website,169,Medium
68881,Q168880,68881,68881,68881,24,20251212,4946.0,0,0,Abandoned,Document Upload,Desktop,Mobile App,257,Medium
68882,Q168881,68882,68882,68882,11,20251212,5050.0,0,0,Abandoned,Document Upload,Tablet,Aggregator,177,Medium
68883,Q168882,68883,68883,68883,134,20250416,5523.0,0,0,Abandoned,Document Upload,Mobile,Website,12,High
68884,Q168883,68884,68884,68884,105,20250703,4929.0,1,1,Converted,Policy Issued,Mobile,Aggregator,287,Medium
68885,Q168884,68885,68885,68885,24,20250308,5171.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,52,Medium
68886,Q168885,68886,68886,68886,24,20250708,5364.0,0,0,Abandoned,Premium Calculation,Tablet,Mobile App,275,Medium
68887,Q168886,68887,68887,68887,105,20251113,5150.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,170,Medium
68888,Q168887,68888,68888,68888,105,20251206,5538.0,1,1,Converted,Policy Issued,Mobile,Agent,252,High
68889,Q168888,68889,68889,68889,24,20250807,4827.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,272,Medium
68890,Q168889,68890,68890,68890,24,20250624,5890.0,1,1,Converted,Policy Issued,Desktop,Agent,28,High
68891,Q168890,68891,68891,68891,105,20250721,5763.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,68,High
68892,Q168891,68892,68892,68892,24,20250217,5162.0,0,0,Abandoned,Premium Calculation,Mobile,Website,271,Medium
68893,Q168892,68893,68893,68893,105,20250903,5430.0,0,0,Abandoned,Document Upload,Desktop,Agent,187,Medium
68894,Q168893,68894,68894,68894,105,20250321,5303.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,19,Medium
68895,Q168894,68895,68895,68895,50,20250220,5166.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,14,Medium
68896,Q168895,68896,68896,68896,105,20250824,5632.0,0,0,Abandoned,Document Upload,Mobile,Website,110,High
68897,Q168896,68897,68897,68897,105,20250930,4996.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,28,Medium
68898,Q168897,68898,68898,68898,24,20250616,5231.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,172,Medium
68899,Q168898,68899,68899,68899,24,20250801,6246.0,1,1,Converted,Policy Issued,Mobile,Agent,136,High
68900,Q168899,68900,68900,68900,24,20251218,5448.0,1,1,Converted,Policy Issued,Mobile,Website,57,Medium
68901,Q168900,68901,68901,68901,134,20250614,5595.0,1,1,Converted,Policy Issued,Mobile,Website,139,High
68902,Q168901,68902,68902,68902,24,20251230,4910.0,0,0,Abandoned,Premium Calculation,Tablet,Agent,127,Medium
68903,Q168902,68903,68903,68903,105,20251014,4861.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,238,Medium
68904,Q168903,68904,68904,68904,24,20250413,4849.0,0,0,Abandoned,Premium Calculation,Desktop,Website,188,Medium
68905,Q168904,68905,68905,68905,24,20250226,4861.0,0,0,Abandoned,Document Upload,Mobile,Agent,59,Medium
68906,Q168905,68906,68906,68906,24,20250323,4752.0,0,0,Abandoned,Document Upload,Desktop,Agent,194,Medium
68907,Q168906,68907,68907,68907,135,20250920,5262.0,1,1,Converted,Policy Issued,Mobile,Website,193,Medium
68908,Q168907,68908,68908,68908,54,20250530,4754.0,1,1,Converted,Policy Issued,Mobile,Aggregator,179,Medium
68909,Q168908,68909,68909,68909,105,20250720,4858.0,1,0,Abandoned,Document Upload,Mobile,Website,257,Medium
68910,Q168909,68910,68910,68910,24,20251001,4770.0,1,1,Converted,Policy Issued,Mobile,Mobile App,277,Medium
68911,Q168910,68911,68911,68911,24,20250927,5448.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,203,Medium
68912,Q168911,68912,68912,68912,104,20250612,4957.0,0,0,Abandoned,Document Upload,Desktop,Website,61,Medium
68913,Q168912,68913,68913,68913,105,20250417,5069.0,0,0,Abandoned,Document Upload,Desktop,Agent,276,Medium
68914,Q168913,68914,68914,68914,105,20250130,5459.0,0,0,Abandoned,Premium Calculation,Mobile,Website,101,Medium
68915,Q168914,68915,68915,68915,105,20251123,4762.0,0,0,Abandoned,Premium Calculation,Mobile,Website,102,Medium
68916,Q168915,68916,68916,68916,132,20251119,5021.0,0,0,Abandoned,Premium Calculation,Mobile,Website,227,Medium
68917,Q168916,68917,68917,68917,118,20250830,4877.0,0,0,Abandoned,Document Upload,Mobile,Agent,293,Medium
68918,Q168917,68918,68918,68918,24,20250529,4714.0,1,1,Converted,Policy Issued,Desktop,Mobile App,205,Medium
68919,Q168918,68919,68919,68919,105,20250223,4917.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,159,Medium
68920,Q168919,68920,68920,68920,105,20250214,4807.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,173,Medium
68921,Q168920,68921,68921,68921,105,20251007,5134.0,0,0,Abandoned,Premium Calculation,Desktop,Website,120,Medium
68922,Q168921,68922,68922,68922,24,20250524,4797.0,1,1,Converted,Policy Issued,Mobile,Mobile App,187,Medium
68923,Q168922,68923,68923,68923,24,20250621,4931.0,0,0,Abandoned,Document Upload,Desktop,Agent,50,Medium
68924,Q168923,68924,68924,68924,24,20251019,5300.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,32,Medium
68925,Q168924,68925,68925,68925,106,20251214,5223.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,150,Medium
68926,Q168925,68926,68926,68926,130,20251225,5170.0,0,0,Abandoned,Document Upload,Desktop,Website,113,Medium
68927,Q168926,68927,68927,68927,24,20251227,5192.0,0,0,Abandoned,Document Upload,Desktop,Agent,286,Medium
68928,Q168927,68928,68928,68928,24,20250919,5187.0,0,0,Abandoned,Document Upload,Mobile,Agent,115,Medium
68929,Q168928,68929,68929,68929,105,20250412,4745.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,201,Medium
68930,Q168929,68930,68930,68930,24,20250420,4838.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,293,Medium
68931,Q168930,68931,68931,68931,11,20250620,5000.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,115,Medium
68932,Q168931,68932,68932,68932,24,20251021,5241.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,285,Medium
68933,Q168932,68933,68933,68933,24,20250619,5636.0,0,0,Abandoned,Premium Calculation,Mobile,Website,55,High
68934,Q168933,68934,68934,68934,23,20250328,5351.0,1,0,Abandoned,Underwriting,Desktop,Mobile App,267,Medium
68935,Q168934,68935,68935,68935,105,20250515,5613.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,200,High
68936,Q168935,68936,68936,68936,24,20250130,4810.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,250,Medium
68937,Q168936,68937,68937,68937,24,20250917,5461.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,255,Medium
68938,Q168937,68938,68938,68938,24,20250617,4715.0,0,0,Abandoned,Document Upload,Desktop,Agent,202,Medium
68939,Q168938,68939,68939,68939,47,20250106,5672.0,0,0,Abandoned,Document Upload,Desktop,Website,283,High
68940,Q168939,68940,68940,68940,105,20250801,4801.0,0,0,Abandoned,Premium Calculation,Desktop,Website,144,Medium
68941,Q168940,68941,68941,68941,24,20250317,5200.0,0,0,Abandoned,Premium Calculation,Desktop,Website,182,Medium
68942,Q168941,68942,68942,68942,24,20250519,5570.0,0,0,Abandoned,Document Upload,Tablet,Mobile App,276,High
68943,Q168942,68943,68943,68943,105,20250403,5645.0,1,0,Abandoned,Payment,Mobile,Website,29,High
68944,Q168943,68944,68944,68944,105,20251129,4712.0,1,1,Converted,Policy Issued,Mobile,Website,27,Medium
68945,Q168944,68945,68945,68945,132,20250520,5370.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,210,Medium
68946,Q168945,68946,68946,68946,24,20250208,5515.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,110,High
68947,Q168946,68947,68947,68947,24,20250314,4953.0,0,0,Abandoned,Premium Calculation,Tablet,Aggregator,46,Medium
68948,Q168947,68948,68948,68948,105,20250204,4805.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,118,Medium
68949,Q168948,68949,68949,68949,24,20251230,5169.0,1,1,Converted,Policy Issued,Desktop,Agent,85,Medium
68950,Q168949,68950,68950,68950,24,20250622,4996.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,73,Medium
68951,Q168950,68951,68951,68951,105,20251228,4920.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,235,Medium
68952,Q168951,68952,68952,68952,105,20250827,5390.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,204,Medium
68953,Q168952,68953,68953,68953,11,20250618,5181.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,131,Medium
68954,Q168953,68954,68954,68954,29,20250513,5458.0,1,1,Converted,Policy Issued,Mobile,Aggregator,125,Medium
68955,Q168954,68955,68955,68955,12,20251118,4809.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,70,Medium
68956,Q168955,68956,68956,68956,24,20250923,4975.0,0,0,Abandoned,Document Upload,Tablet,Agent,17,Medium
68957,Q168956,68957,68957,68957,105,20250729,5677.0,1,1,Converted,Policy Issued,Mobile,Mobile App,51,High
68958,Q168957,68958,68958,68958,109,20250727,5474.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,256,Medium
68959,Q168958,68959,68959,68959,132,20251209,5096.0,1,1,Converted,Policy Issued,Desktop,Website,194,Medium
68960,Q168959,68960,68960,68960,24,20250601,5047.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,283,Medium
68961,Q168960,68961,68961,68961,106,20250114,5579.0,0,0,Abandoned,Premium Calculation,Mobile,Website,249,High
68962,Q168961,68962,68962,68962,105,20250501,4841.0,0,0,Abandoned,Document Upload,Desktop,Website,139,Medium
68963,Q168962,68963,68963,68963,29,20250911,5287.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,84,Medium
68964,Q168963,68964,68964,68964,55,20250320,5014.0,0,0,Abandoned,Document Upload,Desktop,Agent,83,Medium
68965,Q168964,68965,68965,68965,24,20250203,5546.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,114,High
68966,Q168965,68966,68966,68966,24,20250802,5637.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,178,High
68967,Q168966,68967,68967,68967,24,20250525,5528.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,73,High
68968,Q168967,68968,68968,68968,105,20250502,4935.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,151,Medium
68969,Q168968,68969,68969,68969,105,20250720,5515.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,251,High
68970,Q168969,68970,68970,68970,135,20250912,5607.0,1,1,Converted,Policy Issued,Desktop,Aggregator,110,High
68971,Q168970,68971,68971,68971,24,20251030,5004.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,87,Medium
68972,Q168971,68972,68972,68972,105,20250317,5629.0,1,1,Converted,Policy Issued,Desktop,Mobile App,168,High
68973,Q168972,68973,68973,68973,139,20250224,5494.0,0,0,Abandoned,Document Upload,Tablet,Mobile App,160,Medium
68974,Q168973,68974,68974,68974,24,20250816,5601.0,1,1,Converted,Policy Issued,Mobile,Website,171,High
68975,Q168974,68975,68975,68975,24,20250617,5301.0,0,0,Abandoned,Premium Calculation,Desktop,Website,22,Medium
68976,Q168975,68976,68976,68976,24,20251119,5058.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,69,Medium
68977,Q168976,68977,68977,68977,105,20250506,4874.0,1,1,Converted,Policy Issued,Mobile,Mobile App,11,Medium
68978,Q168977,68978,68978,68978,105,20250223,5642.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,285,High
68979,Q168978,68979,68979,68979,135,20251211,5625.0,1,0,Abandoned,Underwriting,Mobile,Mobile App,298,High
68980,Q168979,68980,68980,68980,134,20250730,5715.0,1,1,Converted,Policy Issued,Mobile,Website,203,High
68981,Q168980,68981,68981,68981,105,20250210,5686.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,234,High
68982,Q168981,68982,68982,68982,24,20250902,5218.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,174,Medium
68983,Q168982,68983,68983,68983,105,20250921,5125.0,0,0,Abandoned,Document Upload,Desktop,Aggregator,205,Medium
68984,Q168983,68984,68984,68984,24,20250924,4949.0,0,0,Abandoned,Document Upload,Mobile,Agent,53,Medium
68985,Q168984,68985,68985,68985,105,20251006,5648.0,1,0,Abandoned,Document Upload,Mobile,Aggregator,182,High
68986,Q168985,68986,68986,68986,24,20250523,4934.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,199,Medium
68987,Q168986,68987,68987,68987,105,20250415,5507.0,0,0,Abandoned,Premium Calculation,Mobile,Website,220,High
68988,Q168987,68988,68988,68988,105,20251020,5027.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,263,Medium
68989,Q168988,68989,68989,68989,105,20250810,5677.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,184,High
68990,Q168989,68990,68990,68990,12,20250831,4739.0,0,0,Abandoned,Document Upload,Mobile,Agent,251,Medium
68991,Q168990,68991,68991,68991,24,20250621,4961.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,223,Medium
68992,Q168991,68992,68992,68992,105,20251021,5674.0,0,0,Abandoned,Premium Calculation,Mobile,Website,259,High
