underwriting_sk,policy_sk,customer_sk,vehicle_sk,underwriting_date_sk,risk_score,risk_band,fraud_probability,underwriting_decision,recommendation,manual_review_flag,review_time_minutes,premium_adjustment_pct,rules_triggered,ai_confidence,processing_mode,underwriter,sla_status,explanation_generated,model_version
90675,90675,90675,90675,20260609,83,Very High,0.83,Rejected,Reject,False,20,33,1,85.91,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90676,90676,90676,90676,20260503,49,Medium,0.49,Manual Review,Refer Underwriter,True,26,11,7,78.24,Manual,Priya,Within SLA,True,UW_AI_v1.1
90677,90677,90677,90677,20260101,32,Medium,0.32,Approved,Auto Approve,False,6,-2,7,76.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90678,90678,90678,90678,20251016,61,High,0.61,Manual Review,Refer Underwriter,True,80,0,1,85.66,Manual,John,SLA Breached,True,UW_AI_v1.0
90679,90679,90679,90679,20220605,60,High,0.6,Manual Review,Refer Underwriter,True,31,11,5,78.41,Manual,David,SLA Breached,True,UW_AI_v1.1
90680,90680,90680,90680,20260625,40,Medium,0.4,Manual Review,Refer Underwriter,True,26,1,7,93.63,Manual,John,Within SLA,True,UW_AI_v1.1
90681,90681,90681,90681,20240819,69,High,0.69,Manual Review,Refer Underwriter,True,89,12,5,81.05,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
90682,90682,90682,90682,20230101,99,Very High,0.99,Rejected,Reject,False,7,16,6,91.8,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90683,90683,90683,90683,20250109,82,Very High,0.82,Rejected,Reject,False,7,24,6,97.25,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90684,90684,90684,90684,20260722,99,Very High,0.99,Rejected,Reject,False,18,25,2,83.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90685,90685,90685,90685,20260822,63,High,0.63,Manual Review,Refer Underwriter,True,38,7,7,84.3,Manual,Alice,SLA Breached,True,UW_AI_v1.0
90686,90686,90686,90686,20250614,89,Very High,0.89,Rejected,Reject,False,10,24,2,97.15,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90687,90687,90687,90687,20251121,99,Very High,0.99,Rejected,Reject,False,16,30,1,94.45,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90688,90688,90688,90688,20241218,5,Low,0.05,Approved,Auto Approve,False,2,-5,1,96.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90689,90689,90689,90689,20250614,94,Very High,0.94,Rejected,Reject,False,14,28,7,87.66,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90690,90690,90690,90690,20260314,68,High,0.68,Manual Review,Refer Underwriter,True,24,7,4,84.2,Manual,John,Within SLA,True,UW_AI_v2.0
90691,90691,90691,90691,20221204,83,Very High,0.83,Rejected,Reject,False,12,29,1,91.9,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90692,90692,90692,90692,20230417,71,High,0.71,Rejected,Reject,False,16,22,7,81.17,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90693,90693,90693,90693,20251209,18,Low,0.18,Approved,Auto Approve,False,6,3,4,89.26,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90694,90694,90694,90694,20221016,32,Medium,0.32,Approved,Auto Approve,False,5,-6,1,91.52,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90695,90695,90695,90695,20230109,11,Low,0.11,Approved,Auto Approve,False,7,-2,1,87.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90696,90696,90696,90696,20250825,56,Medium,0.56,Manual Review,Refer Underwriter,True,24,6,4,90.47,Manual,John,Within SLA,True,UW_AI_v1.1
90697,90697,90697,90697,20260619,50,Medium,0.5,Manual Review,Refer Underwriter,True,51,9,5,96.68,Manual,John,SLA Breached,True,UW_AI_v1.0
90698,90698,90698,90698,20250219,55,Medium,0.55,Manual Review,Refer Underwriter,True,58,8,2,81.06,Manual,Priya,SLA Breached,True,UW_AI_v1.1
90699,90699,90699,90699,20221213,99,Very High,0.99,Rejected,Reject,False,5,20,7,75.81,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90700,90700,90700,90700,20230925,56,Medium,0.56,Manual Review,Refer Underwriter,True,44,3,7,96.94,Manual,Priya,SLA Breached,True,UW_AI_v1.1
90701,90701,90701,90701,20220205,50,Medium,0.5,Manual Review,Refer Underwriter,True,43,7,3,90.25,Manual,Priya,SLA Breached,True,UW_AI_v2.0
90702,90702,90702,90702,20231226,12,Low,0.12,Approved,Auto Approve,False,6,-7,3,89.66,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90703,90703,90703,90703,20260116,54,Medium,0.54,Manual Review,Refer Underwriter,True,54,7,5,89.68,Manual,Priya,SLA Breached,True,UW_AI_v1.0
90704,90704,90704,90704,20230404,57,Medium,0.57,Manual Review,Refer Underwriter,True,25,8,3,92.31,Manual,Rahul,Within SLA,True,UW_AI_v1.0
90705,90705,90705,90705,20250603,47,Medium,0.47,Manual Review,Refer Underwriter,True,74,13,6,88.71,Manual,John,SLA Breached,True,UW_AI_v2.0
90706,90706,90706,90706,20240609,77,High,0.77,Rejected,Reject,False,15,17,1,94.75,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90707,90707,90707,90707,20240312,37,Medium,0.37,Manual Review,Refer Underwriter,True,31,2,3,85.53,Manual,David,SLA Breached,True,UW_AI_v1.1
90708,90708,90708,90708,20251101,35,Medium,0.35,Manual Review,Refer Underwriter,True,80,13,4,89.67,Manual,Priya,SLA Breached,True,UW_AI_v1.1
90709,90709,90709,90709,20260516,42,Medium,0.42,Manual Review,Refer Underwriter,True,60,13,5,91.91,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
90710,90710,90710,90710,20250426,34,Medium,0.34,Approved,Auto Approve,False,7,-6,6,93.95,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90711,90711,90711,90711,20261111,44,Medium,0.44,Manual Review,Refer Underwriter,True,58,9,4,86.16,Manual,Alice,SLA Breached,True,UW_AI_v1.1
90712,90712,90712,90712,20241023,69,High,0.69,Manual Review,Refer Underwriter,True,77,4,5,78.88,Manual,Alice,SLA Breached,True,UW_AI_v2.0
90713,90713,90713,90713,20220106,40,Medium,0.4,Manual Review,Refer Underwriter,True,88,3,2,84.16,Manual,David,SLA Breached,True,UW_AI_v1.0
90714,90714,90714,90714,20251128,66,High,0.66,Manual Review,Refer Underwriter,True,86,12,6,88.25,Manual,Alice,SLA Breached,True,UW_AI_v1.0
90715,90715,90715,90715,20261201,49,Medium,0.49,Manual Review,Refer Underwriter,True,83,1,6,98.43,Manual,Alice,SLA Breached,True,UW_AI_v1.0
90716,90716,90716,90716,20230905,80,Very High,0.8,Rejected,Reject,False,24,27,1,94.7,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90717,90717,90717,90717,20221105,28,Low,0.28,Approved,Auto Approve,False,4,-10,4,98.27,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90718,90718,90718,90718,20221225,28,Low,0.28,Approved,Auto Approve,False,7,2,7,96.9,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90719,90719,90719,90719,20240815,98,Very High,0.98,Rejected,Reject,False,22,31,3,84.88,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90720,90720,90720,90720,20230523,57,Medium,0.57,Manual Review,Refer Underwriter,True,27,5,5,84.45,Manual,David,Within SLA,True,UW_AI_v1.1
90721,90721,90721,90721,20230410,40,Medium,0.4,Manual Review,Refer Underwriter,True,29,0,6,91.38,Manual,Alice,Within SLA,True,UW_AI_v2.0
90722,90722,90722,90722,20260829,35,Medium,0.35,Manual Review,Refer Underwriter,True,85,6,3,83.87,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
90723,90723,90723,90723,20231107,51,Medium,0.51,Manual Review,Refer Underwriter,True,87,11,6,91.83,Manual,John,SLA Breached,True,UW_AI_v2.0
90724,90724,90724,90724,20240312,95,Very High,0.95,Rejected,Reject,False,10,22,3,85.61,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90725,90725,90725,90725,20230602,11,Low,0.11,Approved,Auto Approve,False,4,-5,2,79.59,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90726,90726,90726,90726,20240925,55,Medium,0.55,Manual Review,Refer Underwriter,True,71,4,3,93.7,Manual,Priya,SLA Breached,True,UW_AI_v2.0
90727,90727,90727,90727,20230119,99,Very High,0.99,Rejected,Reject,False,24,18,3,78.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90728,90728,90728,90728,20240819,32,Medium,0.32,Approved,Auto Approve,False,2,-3,4,78.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90729,90729,90729,90729,20230505,69,High,0.69,Manual Review,Refer Underwriter,True,75,4,1,80.9,Manual,Alice,SLA Breached,True,UW_AI_v2.0
90730,90730,90730,90730,20230623,29,Low,0.29,Approved,Auto Approve,False,6,3,4,87.97,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90731,90731,90731,90731,20230705,13,Low,0.13,Approved,Auto Approve,False,4,-8,6,90.99,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90732,90732,90732,90732,20260221,41,Medium,0.41,Manual Review,Refer Underwriter,True,32,8,4,78.22,Manual,Priya,SLA Breached,True,UW_AI_v2.0
90733,90733,90733,90733,20250823,83,Very High,0.83,Rejected,Reject,False,17,27,2,83.44,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90734,90734,90734,90734,20250722,41,Medium,0.41,Manual Review,Refer Underwriter,True,22,13,6,90.77,Manual,Rahul,Within SLA,True,UW_AI_v1.1
90735,90735,90735,90735,20230831,92,Very High,0.92,Rejected,Reject,False,12,30,3,84.85,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90736,90736,90736,90736,20220611,22,Low,0.22,Approved,Auto Approve,False,2,-2,6,78.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90737,90737,90737,90737,20230824,64,High,0.64,Manual Review,Refer Underwriter,True,41,3,7,88.53,Manual,David,SLA Breached,True,UW_AI_v1.1
90738,90738,90738,90738,20250624,35,Medium,0.35,Manual Review,Refer Underwriter,True,84,2,7,91.21,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
90739,90739,90739,90739,20260409,31,Medium,0.31,Approved,Auto Approve,False,3,0,1,76.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90740,90740,90740,90740,20231027,22,Low,0.22,Approved,Auto Approve,False,6,1,7,87.48,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90741,90741,90741,90741,20240423,84,Very High,0.84,Rejected,Reject,False,10,34,3,86.01,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90742,90742,90742,90742,20240511,75,High,0.75,Rejected,Reject,False,15,15,1,75.21,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90743,90743,90743,90743,20220831,40,Medium,0.4,Manual Review,Refer Underwriter,True,29,5,4,86.24,Manual,Alice,Within SLA,True,UW_AI_v1.1
90744,90744,90744,90744,20260930,22,Low,0.22,Approved,Auto Approve,False,4,0,5,89.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90745,90745,90745,90745,20220130,75,High,0.75,Rejected,Reject,False,17,20,1,80.76,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90746,90746,90746,90746,20230426,42,Medium,0.42,Manual Review,Refer Underwriter,True,23,11,1,75.81,Manual,Rahul,Within SLA,True,UW_AI_v2.0
90747,90747,90747,90747,20261009,51,Medium,0.51,Manual Review,Refer Underwriter,True,75,1,6,78.07,Manual,Alice,SLA Breached,True,UW_AI_v2.0
90748,90748,90748,90748,20220809,69,High,0.69,Manual Review,Refer Underwriter,True,20,9,7,99.06,Manual,David,Within SLA,True,UW_AI_v1.1
90749,90749,90749,90749,20260509,40,Medium,0.4,Manual Review,Refer Underwriter,True,77,11,4,85.05,Manual,John,SLA Breached,True,UW_AI_v1.1
90750,90750,90750,90750,20230106,50,Medium,0.5,Manual Review,Refer Underwriter,True,24,5,3,80.97,Manual,Alice,Within SLA,True,UW_AI_v1.0
90751,90751,90751,90751,20250106,91,Very High,0.91,Rejected,Reject,False,24,27,4,88.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90752,90752,90752,90752,20220430,49,Medium,0.49,Manual Review,Refer Underwriter,True,54,10,5,94.96,Manual,Alice,SLA Breached,True,UW_AI_v2.0
90753,90753,90753,90753,20261222,11,Low,0.11,Approved,Auto Approve,False,5,-10,3,85.91,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90754,90754,90754,90754,20261108,9,Low,0.09,Approved,Auto Approve,False,5,-4,7,96.47,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90755,90755,90755,90755,20230525,94,Very High,0.94,Rejected,Reject,False,12,20,2,97.53,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90756,90756,90756,90756,20261202,80,Very High,0.8,Rejected,Reject,False,9,16,7,90.8,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90757,90757,90757,90757,20230529,72,High,0.72,Rejected,Reject,False,19,33,4,88.86,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90758,90758,90758,90758,20251022,25,Low,0.25,Approved,Auto Approve,False,3,3,3,75.46,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90759,90759,90759,90759,20250108,53,Medium,0.53,Manual Review,Refer Underwriter,True,25,7,4,89.77,Manual,Rahul,Within SLA,True,UW_AI_v1.1
90760,90760,90760,90760,20251014,44,Medium,0.44,Manual Review,Refer Underwriter,True,57,0,3,88.02,Manual,John,SLA Breached,True,UW_AI_v2.0
90761,90761,90761,90761,20220710,80,Very High,0.8,Rejected,Reject,False,9,23,3,80.0,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90762,90762,90762,90762,20260718,46,Medium,0.46,Manual Review,Refer Underwriter,True,67,3,3,79.51,Manual,Alice,SLA Breached,True,UW_AI_v2.0
90763,90763,90763,90763,20260914,76,High,0.76,Rejected,Reject,False,18,34,7,98.86,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90764,90764,90764,90764,20260718,35,Medium,0.35,Manual Review,Refer Underwriter,True,73,13,3,94.88,Manual,Alice,SLA Breached,True,UW_AI_v2.0
90765,90765,90765,90765,20241106,28,Low,0.28,Approved,Auto Approve,False,2,-2,5,80.47,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90766,90766,90766,90766,20220131,29,Low,0.29,Approved,Auto Approve,False,4,0,3,91.99,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90767,90767,90767,90767,20240615,56,Medium,0.56,Manual Review,Refer Underwriter,True,58,12,2,87.43,Manual,John,SLA Breached,True,UW_AI_v2.0
90768,90768,90768,90768,20250303,39,Medium,0.39,Manual Review,Refer Underwriter,True,71,8,4,96.06,Manual,Priya,SLA Breached,True,UW_AI_v1.0
90769,90769,90769,90769,20250531,72,High,0.72,Rejected,Reject,False,7,29,4,79.59,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90770,90770,90770,90770,20241229,73,High,0.73,Rejected,Reject,False,21,20,7,77.37,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90771,90771,90771,90771,20230127,73,High,0.73,Rejected,Reject,False,22,23,6,90.6,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90772,90772,90772,90772,20250121,20,Low,0.2,Approved,Auto Approve,False,7,-9,3,75.89,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90773,90773,90773,90773,20250101,99,Very High,0.99,Rejected,Reject,False,22,26,2,97.15,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90774,90774,90774,90774,20250307,84,Very High,0.84,Rejected,Reject,False,16,27,7,98.51,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90775,90775,90775,90775,20220124,46,Medium,0.46,Manual Review,Refer Underwriter,True,76,2,6,86.75,Manual,John,SLA Breached,True,UW_AI_v2.0
90776,90776,90776,90776,20230323,57,Medium,0.57,Manual Review,Refer Underwriter,True,48,2,1,89.62,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
90777,90777,90777,90777,20220617,50,Medium,0.5,Manual Review,Refer Underwriter,True,43,1,5,90.0,Manual,Alice,SLA Breached,True,UW_AI_v2.0
90778,90778,90778,90778,20240209,46,Medium,0.46,Manual Review,Refer Underwriter,True,37,12,1,83.86,Manual,David,SLA Breached,True,UW_AI_v1.0
90779,90779,90779,90779,20250723,22,Low,0.22,Approved,Auto Approve,False,7,-10,5,77.54,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90780,90780,90780,90780,20221016,21,Low,0.21,Approved,Auto Approve,False,2,-9,3,84.19,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90781,90781,90781,90781,20241103,8,Low,0.08,Approved,Auto Approve,False,2,-10,1,86.06,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90782,90782,90782,90782,20260212,37,Medium,0.37,Manual Review,Refer Underwriter,True,79,2,6,99.85,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
90783,90783,90783,90783,20230314,75,High,0.75,Rejected,Reject,False,13,20,2,94.21,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90784,90784,90784,90784,20220224,31,Medium,0.31,Approved,Auto Approve,False,4,-7,7,99.36,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90785,90785,90785,90785,20250809,32,Medium,0.32,Approved,Auto Approve,False,5,-6,7,90.54,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90786,90786,90786,90786,20231229,79,High,0.79,Rejected,Reject,False,23,20,2,84.86,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90787,90787,90787,90787,20251016,54,Medium,0.54,Manual Review,Refer Underwriter,True,73,14,5,85.49,Manual,John,SLA Breached,True,UW_AI_v2.0
90788,90788,90788,90788,20220325,54,Medium,0.54,Manual Review,Refer Underwriter,True,61,2,2,91.89,Manual,Rahul,SLA Breached,True,UW_AI_v1.0
90789,90789,90789,90789,20230104,84,Very High,0.84,Rejected,Reject,False,24,24,5,94.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90790,90790,90790,90790,20250330,86,Very High,0.86,Rejected,Reject,False,11,20,5,88.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90791,90791,90791,90791,20240614,87,Very High,0.87,Rejected,Reject,False,11,27,2,75.17,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90792,90792,90792,90792,20221102,18,Low,0.18,Approved,Auto Approve,False,2,-2,2,83.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90793,90793,90793,90793,20260208,80,Very High,0.8,Rejected,Reject,False,24,33,2,93.02,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90794,90794,90794,90794,20260122,97,Very High,0.97,Rejected,Reject,False,6,19,6,77.31,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90795,90795,90795,90795,20261030,33,Medium,0.33,Approved,Auto Approve,False,6,-3,3,77.77,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90796,90796,90796,90796,20260608,55,Medium,0.55,Manual Review,Refer Underwriter,True,46,11,2,98.16,Manual,John,SLA Breached,True,UW_AI_v1.1
90797,90797,90797,90797,20231211,70,High,0.7,Rejected,Reject,False,19,22,2,75.24,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90798,90798,90798,90798,20220719,26,Low,0.26,Approved,Auto Approve,False,3,-4,5,94.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90799,90799,90799,90799,20221201,19,Low,0.19,Approved,Auto Approve,False,4,-6,6,83.53,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90800,90800,90800,90800,20250927,55,Medium,0.55,Manual Review,Refer Underwriter,True,38,13,6,95.78,Manual,Alice,SLA Breached,True,UW_AI_v2.0
90801,90801,90801,90801,20220628,24,Low,0.24,Approved,Auto Approve,False,4,-4,4,82.8,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90802,90802,90802,90802,20230326,59,Medium,0.59,Manual Review,Refer Underwriter,True,84,7,7,90.98,Manual,Alice,SLA Breached,True,UW_AI_v2.0
90803,90803,90803,90803,20260921,48,Medium,0.48,Manual Review,Refer Underwriter,True,38,11,5,92.65,Manual,John,SLA Breached,True,UW_AI_v1.0
90804,90804,90804,90804,20250325,70,High,0.7,Rejected,Reject,False,11,16,1,77.2,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90805,90805,90805,90805,20240110,87,Very High,0.87,Rejected,Reject,False,6,33,4,95.45,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
90806,90806,90806,90806,20240517,41,Medium,0.41,Manual Review,Refer Underwriter,True,22,5,4,99.32,Manual,Rahul,Within SLA,True,UW_AI_v2.0
90807,90807,90807,90807,20250410,33,Medium,0.33,Approved,Auto Approve,False,6,-1,7,76.59,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90808,90808,90808,90808,20240904,87,Very High,0.87,Rejected,Reject,False,14,26,2,81.45,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90809,90809,90809,90809,20251120,87,Very High,0.87,Rejected,Reject,False,23,28,4,85.49,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
90810,90810,90810,90810,20250519,33,Medium,0.33,Approved,Auto Approve,False,4,-4,1,75.68,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
90811,90811,90811,90811,20260512,45,Medium,0.45,Manual Review,Refer Underwriter,True,83,2,6,88.73,Manual,Alice,SLA Breached,True,UW_AI_v1.0
90812,90812,90812,90812,20231028,16,Low,0.16,Approved,Auto Approve,False,6,-9,1,82.2,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
