quote_sk,quote_id,customer_sk,channel_sk,date_sk,date,year,quarter,month,month_name,week,day_name,channel_name,gender,customer_age,region,quote_source,device_type,quoted_premium,quote_value_band,days_since_last_contact,quote_status,quote_stage,accepted_offer,conversion_flag,quote_count,policy_issued_flag,conversion_rate,mobile_quote_flag,desktop_quote_flag,high_value_quote,medium_value_quote,low_value_quote
73806,Q173805,73806,25,20250317,2025-03-17,2025,1,3,March,12,Monday,Website,Female,50,35.0,Website,Mobile,4990.0,Medium,109,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73807,Q173806,73807,151,20251018,2025-10-18,2025,4,10,October,42,Saturday,,Female,50,8.0,Website,Desktop,5769.0,High,47,Abandoned,Document Upload,0,0,1,0,0,0,1,0,1,0
73808,Q173807,73808,6,20250223,2025-02-23,2025,1,2,February,8,Sunday,Agent,Male,50,8.0,Mobile App,Desktop,5416.0,Medium,214,Converted,Policy Issued,1,1,1,1,100,0,1,0,0,1
73809,Q173808,73809,120,20251015,2025-10-15,2025,4,10,October,42,Wednesday,Partner,Male,50,28.0,Website,Mobile,5377.0,Medium,109,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73810,Q173809,73810,25,20250405,2025-04-05,2025,2,4,April,14,Saturday,Website,Female,50,28.0,Agent,Mobile,5536.0,High,204,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
73811,Q173810,73811,120,20251115,2025-11-15,2025,4,11,November,46,Saturday,Partner,Male,50,48.0,Mobile App,Desktop,4954.0,Medium,288,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73812,Q173811,73812,25,20250612,2025-06-12,2025,2,6,June,24,Thursday,Website,Male,50,28.0,Aggregator,Desktop,5510.0,High,250,Converted,Policy Issued,1,1,1,1,100,0,1,0,1,0
73813,Q173812,73813,146,20250509,2025-05-09,2025,2,5,May,19,Friday,,Female,50,45.0,Agent,Mobile,5235.0,Medium,129,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73814,Q173813,73814,6,20251025,2025-10-25,2025,4,10,October,43,Saturday,Agent,Male,50,8.0,Aggregator,Mobile,4859.0,Medium,88,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73815,Q173814,73815,23,20250523,2025-05-23,2025,2,5,May,21,Friday,Website,Male,50,28.0,Website,Desktop,5235.0,Medium,175,Converted,Policy Issued,1,1,1,1,100,0,1,0,0,1
73816,Q173815,73816,120,20250209,2025-02-09,2025,1,2,February,6,Sunday,Partner,Male,50,28.0,Agent,Desktop,5067.0,Medium,106,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73817,Q173816,73817,120,20250826,2025-08-26,2025,3,8,August,35,Tuesday,Partner,Male,50,47.0,Aggregator,Mobile,5584.0,High,240,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
73818,Q173817,73818,25,20251003,2025-10-03,2025,4,10,October,40,Friday,Website,Male,50,28.0,Agent,Mobile,6091.0,High,45,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
73819,Q173818,73819,129,20250607,2025-06-07,2025,2,6,June,23,Saturday,Corporate,Male,50,20.0,Website,Mobile,4825.0,Medium,81,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73820,Q173819,73820,150,20250530,2025-05-30,2025,2,5,May,22,Friday,,Male,50,3.0,Aggregator,Mobile,5531.0,High,298,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
73821,Q173820,73821,29,20250601,2025-06-01,2025,2,6,June,22,Sunday,Website,Male,50,17.0,Website,Mobile,5359.0,Medium,253,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73822,Q173821,73822,25,20250623,2025-06-23,2025,2,6,June,26,Monday,Website,Male,50,8.0,Agent,Mobile,5247.0,Medium,269,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73823,Q173822,73823,146,20250417,2025-04-17,2025,2,4,April,16,Thursday,,Male,50,18.0,Website,Mobile,5228.0,Medium,13,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73824,Q173823,73824,118,20251216,2025-12-16,2025,4,12,December,51,Tuesday,Partner,Female,50,28.0,Website,Mobile,5684.0,High,267,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
73825,Q173824,73825,120,20250327,2025-03-27,2025,1,3,March,13,Thursday,Partner,Male,50,8.0,Website,Desktop,5138.0,Medium,149,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73826,Q173825,73826,120,20250531,2025-05-31,2025,2,5,May,22,Saturday,Partner,Male,50,30.0,Website,Mobile,5337.0,Medium,82,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73827,Q173826,73827,25,20250913,2025-09-13,2025,3,9,September,37,Saturday,Website,Male,50,28.0,Agent,Mobile,5543.0,High,34,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
73828,Q173827,73828,120,20251129,2025-11-29,2025,4,11,November,48,Saturday,Partner,Male,50,41.0,Website,Tablet,5342.0,Medium,53,Abandoned,Document Upload,0,0,1,0,0,0,0,0,0,1
73829,Q173828,73829,120,20250530,2025-05-30,2025,2,5,May,22,Friday,Partner,Male,50,48.0,Mobile App,Tablet,5113.0,Medium,110,Converted,Policy Issued,1,1,1,1,100,0,0,0,0,1
73830,Q173829,73830,25,20250113,2025-01-13,2025,1,1,January,3,Monday,Website,Female,50,28.0,Aggregator,Desktop,5808.0,High,36,Abandoned,Document Upload,0,0,1,0,0,0,1,0,1,0
73831,Q173830,73831,25,20250414,2025-04-14,2025,2,4,April,16,Monday,Website,Female,50,28.0,Website,Mobile,4812.0,Medium,39,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73832,Q173831,73832,25,20250513,2025-05-13,2025,2,5,May,20,Tuesday,Website,Male,50,28.0,Mobile App,Mobile,5016.0,Medium,100,Abandoned,Underwriting,1,0,1,0,0,1,0,0,0,1
73833,Q173832,73833,25,20250205,2025-02-05,2025,1,2,February,6,Wednesday,Website,Female,50,21.0,Agent,Desktop,4782.0,Medium,88,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73834,Q173833,73834,25,20250806,2025-08-06,2025,3,8,August,32,Wednesday,Website,Female,50,28.0,Aggregator,Mobile,5558.0,High,47,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
73835,Q173834,73835,120,20250406,2025-04-06,2025,2,4,April,14,Sunday,Partner,Male,50,24.0,Mobile App,Desktop,4789.0,Medium,128,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
73836,Q173835,73836,120,20250731,2025-07-31,2025,3,7,July,31,Thursday,Partner,Male,50,8.0,Mobile App,Mobile,5435.0,Medium,216,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73837,Q173836,73837,25,20250316,2025-03-16,2025,1,3,March,11,Sunday,Website,Male,50,28.0,Aggregator,Desktop,5009.0,Medium,127,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
73838,Q173837,73838,120,20250402,2025-04-02,2025,2,4,April,14,Wednesday,Partner,Female,50,3.0,Website,Mobile,5485.0,Medium,103,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73839,Q173838,73839,25,20250707,2025-07-07,2025,3,7,July,28,Monday,Website,Male,50,8.0,Mobile App,Desktop,5484.0,Medium,86,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73840,Q173839,73840,120,20250515,2025-05-15,2025,2,5,May,20,Thursday,Partner,Female,50,24.0,Agent,Tablet,5016.0,Medium,79,Abandoned,Document Upload,0,0,1,0,0,0,0,0,0,1
73841,Q173840,73841,120,20250522,2025-05-22,2025,2,5,May,21,Thursday,Partner,Female,50,28.0,Website,Desktop,6476.0,High,275,Abandoned,Document Upload,1,0,1,0,0,0,1,0,1,0
73842,Q173841,73842,120,20250527,2025-05-27,2025,2,5,May,22,Tuesday,Partner,Male,50,28.0,Agent,Desktop,5416.0,Medium,70,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73843,Q173842,73843,120,20250203,2025-02-03,2025,1,2,February,6,Monday,Partner,Female,50,20.0,Aggregator,Mobile,5525.0,High,131,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
73844,Q173843,73844,120,20251114,2025-11-14,2025,4,11,November,46,Friday,Partner,Male,50,46.0,Aggregator,Mobile,5410.0,Medium,263,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73845,Q173844,73845,25,20251207,2025-12-07,2025,4,12,December,49,Sunday,Website,Female,50,8.0,Mobile App,Desktop,4974.0,Medium,122,Converted,Policy Issued,1,1,1,1,100,0,1,0,0,1
73846,Q173845,73846,15,20251121,2025-11-21,2025,4,11,November,47,Friday,Agent,Male,50,47.0,Agent,Desktop,5132.0,Medium,128,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
73847,Q173846,73847,120,20250731,2025-07-31,2025,3,7,July,31,Thursday,Partner,Male,50,28.0,Website,Mobile,5247.0,Medium,291,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
73848,Q173847,73848,146,20250701,2025-07-01,2025,3,7,July,27,Tuesday,,Female,50,34.0,Website,Mobile,5388.0,Medium,165,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73849,Q173848,73849,25,20250116,2025-01-16,2025,1,1,January,3,Thursday,Website,Male,50,15.0,Mobile App,Mobile,4754.0,Medium,195,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73850,Q173849,73850,120,20251114,2025-11-14,2025,4,11,November,46,Friday,Partner,Male,50,41.0,Agent,Mobile,5195.0,Medium,248,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
73851,Q173850,73851,25,20250720,2025-07-20,2025,3,7,July,29,Sunday,Website,Male,50,28.0,Agent,Mobile,5037.0,Medium,231,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73852,Q173851,73852,120,20251011,2025-10-11,2025,4,10,October,41,Saturday,Partner,Male,50,41.0,Website,Desktop,5606.0,High,81,Abandoned,Document Upload,0,0,1,0,0,0,1,0,1,0
73853,Q173852,73853,120,20250304,2025-03-04,2025,1,3,March,10,Tuesday,Partner,Male,50,18.0,Agent,Mobile,4807.0,Medium,171,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73854,Q173853,73854,25,20250325,2025-03-25,2025,1,3,March,13,Tuesday,Website,Male,50,28.0,Mobile App,Mobile,4821.0,Medium,44,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73855,Q173854,73855,25,20250627,2025-06-27,2025,2,6,June,26,Friday,Website,Female,50,19.0,Agent,Desktop,6166.0,High,84,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,1,0
73856,Q173855,73856,118,20251213,2025-12-13,2025,4,12,December,50,Saturday,Partner,Female,50,28.0,Aggregator,Desktop,5543.0,High,227,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,1,0
73857,Q173856,73857,25,20251107,2025-11-07,2025,4,11,November,45,Friday,Website,Male,50,28.0,Website,Mobile,5429.0,Medium,296,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73858,Q173857,73858,120,20250710,2025-07-10,2025,3,7,July,28,Thursday,Partner,Male,50,19.0,Website,Mobile,5290.0,Medium,32,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73859,Q173858,73859,118,20251108,2025-11-08,2025,4,11,November,45,Saturday,Partner,Male,50,28.0,Mobile App,Desktop,6468.0,High,127,Converted,Policy Issued,1,1,1,1,100,0,1,0,1,0
73860,Q173859,73860,120,20250424,2025-04-24,2025,2,4,April,17,Thursday,Partner,Female,50,28.0,Mobile App,Desktop,4831.0,Medium,91,Abandoned,Document Upload,1,0,1,0,0,0,1,0,0,1
73861,Q173860,73861,25,20250311,2025-03-11,2025,1,3,March,11,Tuesday,Website,Male,50,28.0,Mobile App,Mobile,5524.0,High,133,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
73862,Q173861,73862,118,20251010,2025-10-10,2025,4,10,October,41,Friday,Partner,Male,50,8.0,Mobile App,Mobile,5367.0,Medium,276,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73863,Q173862,73863,120,20250703,2025-07-03,2025,3,7,July,27,Thursday,Partner,Male,50,43.0,Agent,Desktop,5026.0,Medium,54,Converted,Policy Issued,1,1,1,1,100,0,1,0,0,1
73864,Q173863,73864,120,20250528,2025-05-28,2025,2,5,May,22,Wednesday,Partner,Female,50,28.0,Website,Desktop,5725.0,High,66,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,1,0
73865,Q173864,73865,25,20250803,2025-08-03,2025,3,8,August,31,Sunday,Website,Male,50,46.0,Website,Mobile,5712.0,High,159,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
73866,Q173865,73866,25,20251129,2025-11-29,2025,4,11,November,48,Saturday,Website,Male,50,28.0,Agent,Mobile,5613.0,High,169,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
73867,Q173866,73867,25,20250220,2025-02-20,2025,1,2,February,8,Thursday,Website,Female,50,28.0,Aggregator,Mobile,5271.0,Medium,243,Abandoned,Document Upload,1,0,1,0,0,1,0,0,0,1
73868,Q173867,73868,150,20250209,2025-02-09,2025,1,2,February,6,Sunday,,Female,50,17.0,Website,Desktop,5323.0,Medium,192,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
73869,Q173868,73869,54,20250804,2025-08-04,2025,3,8,August,32,Monday,Mobile App,Female,50,28.0,Aggregator,Mobile,6235.0,High,194,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
73870,Q173869,73870,120,20250102,2025-01-02,2025,1,1,January,1,Thursday,Partner,Male,50,38.0,Website,Mobile,4885.0,Medium,31,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73871,Q173870,73871,145,20250930,2025-09-30,2025,3,9,September,40,Tuesday,,Female,50,32.0,Mobile App,Mobile,5485.0,Medium,53,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73872,Q173871,73872,120,20250504,2025-05-04,2025,2,5,May,18,Sunday,Partner,Female,50,50.0,Aggregator,Mobile,4863.0,Medium,172,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73873,Q173872,73873,25,20251015,2025-10-15,2025,4,10,October,42,Wednesday,Website,Male,50,28.0,Aggregator,Desktop,5521.0,High,223,Abandoned,Document Upload,0,0,1,0,0,0,1,0,1,0
73874,Q173873,73874,25,20250806,2025-08-06,2025,3,8,August,32,Wednesday,Website,Female,50,41.0,Aggregator,Mobile,4906.0,Medium,157,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73875,Q173874,73875,120,20251124,2025-11-24,2025,4,11,November,48,Monday,Partner,Male,50,36.0,Mobile App,Mobile,5145.0,Medium,57,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73876,Q173875,73876,25,20250104,2025-01-04,2025,1,1,January,1,Saturday,Website,Female,50,28.0,Aggregator,Mobile,5728.0,High,186,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
73877,Q173876,73877,25,20250929,2025-09-29,2025,3,9,September,40,Monday,Website,Female,50,8.0,Website,Desktop,5361.0,Medium,21,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
73878,Q173877,73878,120,20251030,2025-10-30,2025,4,10,October,44,Thursday,Partner,Female,50,28.0,Agent,Mobile,5004.0,Medium,241,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73879,Q173878,73879,25,20250201,2025-02-01,2025,1,2,February,5,Saturday,Website,Female,50,28.0,Aggregator,Mobile,4928.0,Medium,230,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73880,Q173879,73880,25,20250608,2025-06-08,2025,2,6,June,23,Sunday,Website,Female,50,28.0,Agent,Mobile,5536.0,High,206,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
73881,Q173880,73881,25,20250205,2025-02-05,2025,1,2,February,6,Wednesday,Website,Male,50,8.0,Agent,Mobile,4978.0,Medium,121,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73882,Q173881,73882,120,20250320,2025-03-20,2025,1,3,March,12,Thursday,Partner,Female,50,1.0,Mobile App,Mobile,5116.0,Medium,231,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73883,Q173882,73883,25,20250310,2025-03-10,2025,1,3,March,11,Monday,Website,Male,50,41.0,Agent,Desktop,4780.0,Medium,203,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73884,Q173883,73884,120,20250331,2025-03-31,2025,1,3,March,14,Monday,Partner,Male,50,46.0,Website,Mobile,5607.0,High,219,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
73885,Q173884,73885,118,20251114,2025-11-14,2025,4,11,November,46,Friday,Partner,Female,50,28.0,Mobile App,Mobile,5031.0,Medium,248,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73886,Q173885,73886,25,20250523,2025-05-23,2025,2,5,May,21,Friday,Website,Female,50,28.0,Mobile App,Desktop,5370.0,Medium,16,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
73887,Q173886,73887,25,20251119,2025-11-19,2025,4,11,November,47,Wednesday,Website,Male,50,28.0,Mobile App,Mobile,5139.0,Medium,24,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
73888,Q173887,73888,25,20250707,2025-07-07,2025,3,7,July,28,Monday,Website,Male,50,28.0,Aggregator,Desktop,5290.0,Medium,299,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73889,Q173888,73889,25,20251227,2025-12-27,2025,4,12,December,52,Saturday,Website,Male,50,28.0,Mobile App,Mobile,5278.0,Medium,163,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73890,Q173889,73890,120,20251023,2025-10-23,2025,4,10,October,43,Thursday,Partner,Female,50,8.0,Agent,Mobile,5153.0,Medium,164,Abandoned,Document Upload,1,0,1,0,0,1,0,0,0,1
73891,Q173890,73891,25,20250531,2025-05-31,2025,2,5,May,22,Saturday,Website,Female,50,28.0,Mobile App,Mobile,4919.0,Medium,42,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
73892,Q173891,73892,120,20250101,2025-01-01,2025,1,1,January,1,Wednesday,Partner,Male,50,28.0,Mobile App,Desktop,5627.0,High,62,Abandoned,Document Upload,0,0,1,0,0,0,1,0,1,0
73893,Q173892,73893,25,20250930,2025-09-30,2025,3,9,September,40,Tuesday,Website,Male,50,39.0,Mobile App,Mobile,5674.0,High,187,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
73894,Q173893,73894,25,20250827,2025-08-27,2025,3,8,August,35,Wednesday,Website,Male,50,28.0,Agent,Mobile,5573.0,High,230,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
73895,Q173894,73895,25,20251210,2025-12-10,2025,4,12,December,50,Wednesday,Website,Male,50,28.0,Mobile App,Desktop,5953.0,High,29,Converted,Policy Issued,1,1,1,1,100,0,1,0,1,0
73896,Q173895,73896,120,20251225,2025-12-25,2025,4,12,December,52,Thursday,Partner,Male,50,41.0,Aggregator,Mobile,5258.0,Medium,161,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73897,Q173896,73897,25,20250228,2025-02-28,2025,1,2,February,9,Friday,Website,Male,50,28.0,Agent,Desktop,5739.0,High,160,Converted,Policy Issued,1,1,1,1,100,0,1,0,1,0
73898,Q173897,73898,25,20251029,2025-10-29,2025,4,10,October,44,Wednesday,Website,Female,50,28.0,Agent,Mobile,5595.0,High,285,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
73899,Q173898,73899,120,20250308,2025-03-08,2025,1,3,March,10,Saturday,Partner,Female,50,19.0,Website,Mobile,5263.0,Medium,278,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73900,Q173899,73900,120,20250530,2025-05-30,2025,2,5,May,22,Friday,Partner,Male,50,41.0,Website,Mobile,4951.0,Medium,233,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73901,Q173900,73901,25,20250806,2025-08-06,2025,3,8,August,32,Wednesday,Website,Male,50,28.0,Mobile App,Mobile,4786.0,Medium,214,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73902,Q173901,73902,120,20250511,2025-05-11,2025,2,5,May,19,Sunday,Partner,Male,50,39.0,Aggregator,Mobile,4840.0,Medium,292,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73903,Q173902,73903,120,20250402,2025-04-02,2025,2,4,April,14,Wednesday,Partner,Male,50,29.0,Aggregator,Desktop,4982.0,Medium,239,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
73904,Q173903,73904,120,20250520,2025-05-20,2025,2,5,May,21,Tuesday,Partner,Male,50,35.0,Website,Tablet,5408.0,Medium,254,Abandoned,Premium Calculation,0,0,1,0,0,0,0,0,0,1
73905,Q173904,73905,120,20250708,2025-07-08,2025,3,7,July,28,Tuesday,Partner,Female,50,28.0,Agent,Desktop,5558.0,High,55,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,1,0
73906,Q173905,73906,25,20250408,2025-04-08,2025,2,4,April,15,Tuesday,Website,Female,50,28.0,Aggregator,Mobile,5661.0,High,284,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
73907,Q173906,73907,25,20250825,2025-08-25,2025,3,8,August,35,Monday,Website,Female,50,13.0,Aggregator,Mobile,5002.0,Medium,210,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73908,Q173907,73908,120,20251013,2025-10-13,2025,4,10,October,42,Monday,Partner,Male,50,30.0,Mobile App,Mobile,5120.0,Medium,39,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73909,Q173908,73909,120,20250524,2025-05-24,2025,2,5,May,21,Saturday,Partner,Male,50,8.0,Website,Mobile,5473.0,Medium,255,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73910,Q173909,73910,25,20250504,2025-05-04,2025,2,5,May,18,Sunday,Website,Male,50,8.0,Mobile App,Mobile,5193.0,Medium,215,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
73911,Q173910,73911,25,20250316,2025-03-16,2025,1,3,March,11,Sunday,Website,Male,50,28.0,Mobile App,Mobile,5190.0,Medium,254,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73912,Q173911,73912,120,20250125,2025-01-25,2025,1,1,January,4,Saturday,Partner,Male,50,28.0,Agent,Tablet,5745.0,High,169,Abandoned,Premium Calculation,0,0,1,0,0,0,0,0,1,0
73913,Q173912,73913,12,20251105,2025-11-05,2025,4,11,November,45,Wednesday,Agent,Male,50,28.0,Agent,Desktop,4813.0,Medium,240,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73914,Q173913,73914,12,20250923,2025-09-23,2025,3,9,September,39,Tuesday,Agent,Male,50,28.0,Mobile App,Mobile,4754.0,Medium,261,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73915,Q173914,73915,25,20250912,2025-09-12,2025,3,9,September,37,Friday,Website,Male,50,8.0,Mobile App,Mobile,5407.0,Medium,248,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73916,Q173915,73916,7,20251219,2025-12-19,2025,4,12,December,51,Friday,Agent,Female,50,44.0,Aggregator,Mobile,4821.0,Medium,40,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73917,Q173916,73917,25,20251214,2025-12-14,2025,4,12,December,50,Sunday,Website,Male,50,28.0,Aggregator,Mobile,5146.0,Medium,250,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73918,Q173917,73918,25,20250307,2025-03-07,2025,1,3,March,10,Friday,Website,Male,50,10.0,Mobile App,Mobile,5366.0,Medium,73,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73919,Q173918,73919,25,20250901,2025-09-01,2025,3,9,September,36,Monday,Website,Male,50,29.0,Agent,Desktop,5829.0,High,171,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,1,0
73920,Q173919,73920,120,20250121,2025-01-21,2025,1,1,January,4,Tuesday,Partner,Male,50,28.0,Agent,Mobile,6047.0,High,211,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
73921,Q173920,73921,30,20251006,2025-10-06,2025,4,10,October,41,Monday,Website,Male,50,35.0,Aggregator,Desktop,4896.0,Medium,222,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
73922,Q173921,73922,25,20250501,2025-05-01,2025,2,5,May,18,Thursday,Website,Male,50,45.0,Aggregator,Desktop,5164.0,Medium,278,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
73923,Q173922,73923,120,20251024,2025-10-24,2025,4,10,October,43,Friday,Partner,Male,50,46.0,Mobile App,Desktop,5517.0,High,130,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,1,0
73924,Q173923,73924,120,20251027,2025-10-27,2025,4,10,October,44,Monday,Partner,Male,50,6.0,Aggregator,Mobile,5489.0,Medium,204,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73925,Q173924,73925,25,20251230,2025-12-30,2025,4,12,December,1,Tuesday,Website,Male,50,45.0,Website,Desktop,5098.0,Medium,72,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
73926,Q173925,73926,25,20250605,2025-06-05,2025,2,6,June,23,Thursday,Website,Male,50,17.0,Mobile App,Tablet,5114.0,Medium,222,Abandoned,Premium Calculation,0,0,1,0,0,0,0,0,0,1
73927,Q173926,73927,25,20250316,2025-03-16,2025,1,3,March,11,Sunday,Website,Female,50,8.0,Aggregator,Tablet,5540.0,High,74,Converted,Policy Issued,1,1,1,1,100,0,0,0,1,0
73928,Q173927,73928,25,20250620,2025-06-20,2025,2,6,June,25,Friday,Website,Female,50,28.0,Agent,Mobile,5915.0,High,53,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
73929,Q173928,73929,120,20251017,2025-10-17,2025,4,10,October,42,Friday,Partner,Male,50,28.0,Aggregator,Mobile,5374.0,Medium,32,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73930,Q173929,73930,25,20250223,2025-02-23,2025,1,2,February,8,Sunday,Website,Female,50,8.0,Website,Mobile,5256.0,Medium,91,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
73931,Q173930,73931,12,20250101,2025-01-01,2025,1,1,January,1,Wednesday,Agent,Female,50,28.0,Mobile App,Tablet,6022.0,High,197,Abandoned,Underwriting,1,0,1,0,0,0,0,0,1,0
73932,Q173931,73932,25,20250618,2025-06-18,2025,2,6,June,25,Wednesday,Website,Female,50,28.0,Aggregator,Desktop,6205.0,High,23,Converted,Policy Issued,1,1,1,1,100,0,1,0,1,0
73933,Q173932,73933,146,20250904,2025-09-04,2025,3,9,September,36,Thursday,,Male,50,49.0,Website,Mobile,5485.0,Medium,152,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
73934,Q173933,73934,118,20250208,2025-02-08,2025,1,2,February,6,Saturday,Partner,Male,50,28.0,Website,Mobile,5749.0,High,66,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
73935,Q173934,73935,120,20250307,2025-03-07,2025,1,3,March,10,Friday,Partner,Male,50,28.0,Mobile App,Mobile,5650.0,High,136,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
