policy_sk,policy_id,customer_sk,policy_tenure,policy_tenure_band,policy_type,policy_status,coverage_type,load_date,source_system
71564,ID19275,71564,0.094608580506651,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71565,ID67376,71565,0.697439133026605,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71566,ID81224,71566,1.15581860361082,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71567,ID74479,71567,1.01240357026236,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71568,ID28642,71568,0.331535586118925,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71569,ID04573,71569,1.12234814470951,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71570,ID71543,71570,0.070671226355117,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71571,ID17598,71571,1.13952782643212,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71572,ID51683,71572,0.285912631563678,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71573,ID38378,71573,0.306871305643011,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71574,ID25183,71574,1.1481075992148,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71575,ID67344,71575,0.085564996632218,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71576,ID85685,71576,0.099369728170344,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71577,ID92413,71577,1.02261369985191,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71578,ID23695,71578,0.687941274122114,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71579,ID47296,71579,1.03838379906249,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71580,ID96272,71580,1.12863742747204,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71581,ID69551,71581,0.761890509271934,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71582,ID22109,71582,0.446281697074035,< 6 Months,Third Party,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71583,ID26538,71583,0.467745237954469,< 6 Months,Comprehensive,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71584,ID77117,71584,0.084864055615128,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71585,ID89207,71585,1.16663602231391,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71586,ID51663,71586,1.01135387744061,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71587,ID32474,71587,1.13560420989854,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71588,ID74500,71588,1.05670102534659,> 12 Months,Comprehensive,Cancelled,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71589,ID56577,71589,0.550175041499213,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71590,ID23693,71590,0.045233112576562,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71591,ID67393,71591,0.988438046092333,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71592,ID48766,71592,0.60529925118974,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71593,ID60854,71593,0.228611466299754,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71594,ID83446,71594,0.678974353663167,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71595,ID40846,71595,0.164713537121068,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71596,ID59585,71596,0.90630334593063,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71597,ID18382,71597,1.03745027343655,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71598,ID78369,71598,1.10410176301576,> 12 Months,Third Party,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71599,ID35964,71599,0.561372288581155,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71600,ID84623,71600,1.02937908759113,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71601,ID50335,71601,0.713278870283606,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71602,ID07374,71602,0.496208415483017,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71603,ID81531,71603,0.086959534982934,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71604,ID02488,71604,1.16575030190707,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71605,ID32513,71605,0.093419500441974,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71606,ID91720,71606,0.120163854905883,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71607,ID28601,71607,0.333393562940578,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71608,ID91723,71608,1.01810918547036,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71609,ID40858,71609,1.09516437770549,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71610,ID00837,71610,0.072198966359707,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71611,ID40852,71611,1.02902051830831,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71612,ID67428,71612,0.720282308540028,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71613,ID94093,71613,0.398813776611852,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71614,ID79584,71614,1.24928736387406,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71615,ID79558,71615,1.23673696529658,> 12 Months,Third Party,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71616,ID12286,71616,0.369607550051059,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71617,ID67434,71617,1.00464133735945,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71618,ID50289,71618,1.11937897496595,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71619,ID50299,71619,0.256967237349999,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71620,ID06265,71620,0.253059687791534,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71621,ID95079,71621,0.20718749110265,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71622,ID95223,71622,0.219693082246571,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71623,ID77938,71623,1.19863121291524,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71624,ID53852,71624,0.035592771426665,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71625,ID96785,71625,0.905150975226894,6-12 Months,Third Party,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71626,ID92424,71626,0.913942199447925,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71627,ID92426,71627,0.671370890150806,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71628,ID82923,71628,0.078531259407885,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71629,ID56639,71629,1.0720256634927,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71630,ID56640,71630,0.889268995830635,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71631,ID82331,71631,0.355826844113326,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71632,ID82333,71632,0.960983076345705,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71633,ID43654,71633,0.143581493560523,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71634,ID26626,71634,0.863137785739748,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71635,ID43697,71635,0.094366586370471,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71636,ID89719,71636,0.012473371712774,< 6 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71637,ID08553,71637,0.195487570195652,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71638,ID08554,71638,0.381761681577245,< 6 Months,Third Party,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71639,ID40859,71639,1.20174319290582,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71640,ID40866,71640,0.032797581388451,< 6 Months,Comprehensive,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71641,ID87837,71641,0.973318818674871,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71642,ID12298,71642,1.09711019135083,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71643,ID94086,71643,0.831736352639599,6-12 Months,Third Party,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71644,ID80221,71644,0.00322016499443,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71645,ID58416,71645,0.424110896905327,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71646,ID02464,71646,1.19323156569562,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71647,ID69531,71647,0.344487472476778,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71648,ID38467,71648,0.935302742283493,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71649,ID25124,71649,0.564977604866008,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71650,ID25101,71650,0.693075130841453,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71651,ID09911,71651,1.16514665295266,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71652,ID80196,71652,0.968815375244374,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71653,ID80202,71653,0.476938786277602,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71654,ID48793,71654,0.104167163426402,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71655,ID48767,71655,0.605215682493621,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71656,ID48772,71656,0.003309402042854,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71657,ID28548,71657,1.07020955777997,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71658,ID56681,71658,1.03954095988711,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71659,ID43113,71659,0.133090372906945,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71660,ID63749,71660,1.24665067958802,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71661,ID74371,71661,1.1355861910838,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71662,ID40768,71662,0.368975602648362,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71663,ID64441,71663,0.116423683547044,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71664,ID35895,71664,1.22568420215617,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71665,ID06233,71665,1.05056943316782,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71666,ID91154,71666,0.642807097986149,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71667,ID25117,71667,0.965549084276571,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71668,ID77398,71668,0.246294426720061,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71669,ID94235,71669,0.268888900416257,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71670,ID59579,71670,0.491748430569215,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71671,ID50268,71671,0.836576338723849,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71672,ID53830,71672,0.942271769579355,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71673,ID92437,71673,0.544929184885075,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71674,ID67523,71674,0.825898763454625,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71675,ID67528,71675,0.079435045634865,< 6 Months,Third Party,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71676,ID48831,71676,0.297689133489346,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71677,ID83685,71677,1.14242843022825,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71678,ID16424,71678,0.785647657946834,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71679,ID16427,71679,0.206998309148404,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71680,ID16430,71680,0.098352644014871,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71681,ID04690,71681,0.400785033704188,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71682,ID92780,71682,0.809903366862787,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71683,ID81863,71683,0.098216063240977,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71684,ID13733,71684,1.14872094843544,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71685,ID93044,71685,0.040143669031766,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71686,ID38482,71686,0.793308925382573,6-12 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71687,ID25099,71687,0.20327155967128,< 6 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71688,ID50253,71688,1.13563262648131,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71689,ID08498,71689,0.380165888385679,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71690,ID69478,71690,0.071035772629104,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71691,ID69483,71691,1.12734079959604,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71692,ID26677,71692,0.405060587128479,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71693,ID35857,71693,1.01772394540756,> 12 Months,Third Party,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71694,ID35826,71694,0.399956029807705,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71695,ID71672,71695,0.468700090653017,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71696,ID91141,71696,0.491380718357641,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71697,ID01790,71697,1.01253844015538,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71698,ID87314,71698,1.06155566304908,> 12 Months,Comprehensive,Cancelled,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71699,ID28488,71699,1.17374645049841,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71700,ID32700,71700,0.181528354451384,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71701,ID32704,71701,0.308726830915196,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71702,ID02353,71702,0.097265585183145,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71703,ID23816,71703,0.478312760842567,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71704,ID08482,71704,1.02512905124204,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71705,ID67521,71705,0.639713558403606,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71706,ID11611,71706,1.14382784339477,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71707,ID47248,71707,0.715660800760315,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71708,ID40689,71708,0.7676463253398,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71709,ID23792,71709,1.15279292007432,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71710,ID40752,71710,0.554047499293085,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71711,ID08466,71711,0.270391301837664,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71712,ID74310,71712,0.069411879607369,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71713,ID32732,71713,0.088970793363343,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71714,ID96762,71714,0.598772743661089,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71715,ID56715,71715,0.035571177606531,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71716,ID35811,71716,0.644176957179853,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
71717,ID89624,71717,0.844517062943189,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71718,ID46484,71718,0.096809250023422,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71719,ID20385,71719,1.12764727838224,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
71720,ID00672,71720,0.269746604144152,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
71721,ID69500,71721,1.03094814010145,> 12 Months,Comprehensive,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
