customer_sk,customer_id,gender,customer_age,age_band,has_driving_license,driving_license_status,previously_insured,insurance_history,customer_segment,region,risk_profile
67316,CUST067316,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67317,CUST067317,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67318,CUST067318,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,37.0,Low
67319,CUST067319,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67320,CUST067320,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,35.0,Low
67321,CUST067321,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67322,CUST067322,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
67323,CUST067323,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67324,CUST067324,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,32.0,Low
67325,CUST067325,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,50.0,Low
67326,CUST067326,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67327,CUST067327,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67328,CUST067328,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,48.0,Low
67329,CUST067329,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,48.0,Low
67330,CUST067330,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67331,CUST067331,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67332,CUST067332,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,47.0,Low
67333,CUST067333,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67334,CUST067334,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,23.0,Low
67335,CUST067335,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67336,CUST067336,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,41.0,Low
67337,CUST067337,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,47.0,Low
67338,CUST067338,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,50.0,Low
67339,CUST067339,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67340,CUST067340,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,43.0,Low
67341,CUST067341,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67342,CUST067342,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,49.0,Low
67343,CUST067343,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
67344,CUST067344,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67345,CUST067345,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67346,CUST067346,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,11.0,Low
67347,CUST067347,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,47.0,Low
67348,CUST067348,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,33.0,Low
67349,CUST067349,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,39.0,Low
67350,CUST067350,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67351,CUST067351,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,49.0,Low
67352,CUST067352,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,41.0,Low
67353,CUST067353,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67354,CUST067354,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,35.0,Low
67355,CUST067355,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67356,CUST067356,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67357,CUST067357,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,50.0,Low
67358,CUST067358,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,31.0,Low
67359,CUST067359,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67360,CUST067360,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,39.0,Low
67361,CUST067361,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67362,CUST067362,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67363,CUST067363,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67364,CUST067364,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,6.0,Low
67365,CUST067365,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67366,CUST067366,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,39.0,Low
67367,CUST067367,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67368,CUST067368,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,42.0,Low
67369,CUST067369,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67370,CUST067370,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,34.0,Low
67371,CUST067371,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67372,CUST067372,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67373,CUST067373,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67374,CUST067374,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67375,CUST067375,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
67376,CUST067376,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,9.0,Low
67377,CUST067377,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,33.0,Low
67378,CUST067378,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67379,CUST067379,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,31.0,Low
67380,CUST067380,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,13.0,Low
67381,CUST067381,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,35.0,Low
67382,CUST067382,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
67383,CUST067383,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67384,CUST067384,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,35.0,Low
67385,CUST067385,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,46.0,Low
67386,CUST067386,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67387,CUST067387,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,33.0,Low
67388,CUST067388,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
67389,CUST067389,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67390,CUST067390,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,0.0,Low
67391,CUST067391,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,14.0,Low
67392,CUST067392,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67393,CUST067393,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67394,CUST067394,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67395,CUST067395,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,40.0,Low
67396,CUST067396,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
67397,CUST067397,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
67398,CUST067398,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
67399,CUST067399,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,35.0,Low
67400,CUST067400,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,7.0,Low
67401,CUST067401,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67402,CUST067402,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,25.0,Low
67403,CUST067403,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,36.0,Low
67404,CUST067404,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,2.0,Low
67405,CUST067405,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,17.0,Low
67406,CUST067406,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,45.0,Low
67407,CUST067407,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67408,CUST067408,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,49.0,Low
67409,CUST067409,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
67410,CUST067410,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,14.0,Low
67411,CUST067411,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67412,CUST067412,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
67413,CUST067413,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67414,CUST067414,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,19.0,Low
67415,CUST067415,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,11.0,Low
67416,CUST067416,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67417,CUST067417,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,41.0,Low
67418,CUST067418,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67419,CUST067419,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,21.0,Low
67420,CUST067420,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
67421,CUST067421,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,6.0,Low
67422,CUST067422,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67423,CUST067423,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67424,CUST067424,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67425,CUST067425,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67426,CUST067426,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,19.0,Low
67427,CUST067427,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67428,CUST067428,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67429,CUST067429,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
67430,CUST067430,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67431,CUST067431,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,32.0,Low
67432,CUST067432,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,36.0,Low
67433,CUST067433,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67434,CUST067434,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
67435,CUST067435,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67436,CUST067436,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,45.0,Low
67437,CUST067437,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,16.0,Low
67438,CUST067438,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67439,CUST067439,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67440,CUST067440,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67441,CUST067441,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
67442,CUST067442,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67443,CUST067443,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67444,CUST067444,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,1.0,Low
67445,CUST067445,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67446,CUST067446,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,48.0,Low
67447,CUST067447,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67448,CUST067448,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,37.0,Low
67449,CUST067449,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
67450,CUST067450,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67451,CUST067451,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67452,CUST067452,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,13.0,Low
67453,CUST067453,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,46.0,Low
67454,CUST067454,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,39.0,Low
67455,CUST067455,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,50.0,Low
67456,CUST067456,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67457,CUST067457,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,23.0,Low
67458,CUST067458,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67459,CUST067459,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67460,CUST067460,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67461,CUST067461,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,37.0,Low
67462,CUST067462,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,31.0,Low
67463,CUST067463,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,21.0,Low
67464,CUST067464,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67465,CUST067465,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,6.0,Low
67466,CUST067466,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,34.0,Low
67467,CUST067467,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67468,CUST067468,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67469,CUST067469,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67470,CUST067470,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,22.0,Low
67471,CUST067471,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,31.0,Low
67472,CUST067472,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67473,CUST067473,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
67474,CUST067474,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,52.0,Low
67475,CUST067475,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67476,CUST067476,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67477,CUST067477,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,15.0,Low
67478,CUST067478,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
67479,CUST067479,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,30.0,Low
67480,CUST067480,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67481,CUST067481,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67482,CUST067482,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
67483,CUST067483,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,12.0,Low
67484,CUST067484,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67485,CUST067485,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,30.0,Low
67486,CUST067486,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,11.0,Low
67487,CUST067487,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,47.0,Low
67488,CUST067488,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67489,CUST067489,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67490,CUST067490,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67491,CUST067491,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67492,CUST067492,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
67493,CUST067493,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
67494,CUST067494,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,38.0,Low
67495,CUST067495,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,48.0,Low
67496,CUST067496,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
67497,CUST067497,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67498,CUST067498,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,14.0,Low
67499,CUST067499,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,11.0,Low
67500,CUST067500,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,45.0,Low
67501,CUST067501,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,13.0,Low
67502,CUST067502,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67503,CUST067503,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67504,CUST067504,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67505,CUST067505,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67506,CUST067506,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67507,CUST067507,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,4.0,Low
67508,CUST067508,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67509,CUST067509,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,14.0,Low
67510,CUST067510,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67511,CUST067511,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
67512,CUST067512,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67513,CUST067513,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67514,CUST067514,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,26.0,Low
67515,CUST067515,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,47.0,Low
67516,CUST067516,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,46.0,Low
67517,CUST067517,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,37.0,Low
67518,CUST067518,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,17.0,Low
67519,CUST067519,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67520,CUST067520,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67521,CUST067521,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67522,CUST067522,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,13.0,Low
67523,CUST067523,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67524,CUST067524,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
67525,CUST067525,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67526,CUST067526,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,15.0,Low
67527,CUST067527,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67528,CUST067528,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67529,CUST067529,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,15.0,Low
67530,CUST067530,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,10.0,Low
67531,CUST067531,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67532,CUST067532,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,21.0,Low
67533,CUST067533,Female,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
67534,CUST067534,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67535,CUST067535,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,3.0,Low
67536,CUST067536,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,43.0,Low
67537,CUST067537,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67538,CUST067538,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67539,CUST067539,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67540,CUST067540,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67541,CUST067541,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,45.0,Low
67542,CUST067542,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67543,CUST067543,Male,46,46-60,1,Licensed,1,Previously Insured,Existing Customer,39.0,Low
67544,CUST067544,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67545,CUST067545,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
67546,CUST067546,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
67547,CUST067547,Male,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
67548,CUST067548,Female,46,46-60,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
