quote_sk,quote_id,customer_sk,vehicle_sk,quoted_premium,sales_channel,days_since_last_contact,accepted_offer,conversion_flag,quote_status,quote_stage,device_type,quote_source,quote_date,load_date,source_system
85658,Q185657,85658,85658,5146.0,124.0,116,1,1,Converted,Policy Issued,Mobile,Website,2025-05-11,2026-08-01 17:22:07.213201,Vehicle Insurance
85659,Q185658,85659,85659,5774.0,124.0,295,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-02-02,2026-08-01 17:22:07.213201,Vehicle Insurance
85660,Q185659,85660,85660,5310.0,26.0,276,1,1,Converted,Policy Issued,Desktop,Website,2025-06-27,2026-08-01 17:22:07.213201,Vehicle Insurance
85661,Q185660,85661,85661,5566.0,156.0,289,0,0,Abandoned,Premium Calculation,Tablet,Mobile App,2025-03-14,2026-08-01 17:22:07.213201,Vehicle Insurance
85662,Q185661,85662,85662,5729.0,26.0,292,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-03-11,2026-08-01 17:22:07.213201,Vehicle Insurance
85663,Q185662,85663,85663,5641.0,124.0,19,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-07-06,2026-08-01 17:22:07.213201,Vehicle Insurance
85664,Q185663,85664,85664,5879.0,26.0,204,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-05-28,2026-08-01 17:22:07.213201,Vehicle Insurance
85665,Q185664,85665,85665,5870.0,26.0,275,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-12-19,2026-08-01 17:22:07.213201,Vehicle Insurance
85666,Q185665,85666,85666,5437.0,26.0,154,0,0,Abandoned,Premium Calculation,Desktop,Agent,2025-12-31,2026-08-01 17:22:07.213201,Vehicle Insurance
85667,Q185666,85667,85667,5212.0,26.0,49,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-08-20,2026-08-01 17:22:07.213201,Vehicle Insurance
85668,Q185667,85668,85668,5143.0,8.0,20,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-04-10,2026-08-01 17:22:07.213201,Vehicle Insurance
85669,Q185668,85669,85669,5085.0,26.0,79,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-02-02,2026-08-01 17:22:07.213201,Vehicle Insurance
85670,Q185669,85670,85670,5459.0,124.0,174,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-06-17,2026-08-01 17:22:07.213201,Vehicle Insurance
85671,Q185670,85671,85671,5804.0,26.0,111,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-05-12,2026-08-01 17:22:07.213201,Vehicle Insurance
85672,Q185671,85672,85672,5566.0,26.0,26,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-05-05,2026-08-01 17:22:07.213201,Vehicle Insurance
85673,Q185672,85673,85673,5108.0,26.0,66,0,0,Abandoned,Document Upload,Desktop,Mobile App,2025-04-11,2026-08-01 17:22:07.213201,Vehicle Insurance
85674,Q185673,85674,85674,4990.0,124.0,172,0,0,Abandoned,Document Upload,Desktop,Mobile App,2025-02-21,2026-08-01 17:22:07.213201,Vehicle Insurance
85675,Q185674,85675,85675,5751.0,11.0,133,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-06-15,2026-08-01 17:22:07.213201,Vehicle Insurance
85676,Q185675,85676,85676,5454.0,156.0,39,0,0,Abandoned,Document Upload,Tablet,Website,2025-09-02,2026-08-01 17:22:07.213201,Vehicle Insurance
85677,Q185676,85677,85677,5468.0,152.0,66,0,0,Abandoned,Document Upload,Desktop,Agent,2025-08-30,2026-08-01 17:22:07.213201,Vehicle Insurance
85678,Q185677,85678,85678,4954.0,124.0,123,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-07-17,2026-08-01 17:22:07.213201,Vehicle Insurance
85679,Q185678,85679,85679,4970.0,124.0,56,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-09-15,2026-08-01 17:22:07.213201,Vehicle Insurance
85680,Q185679,85680,85680,5595.0,124.0,70,0,0,Abandoned,Document Upload,Desktop,Website,2025-07-06,2026-08-01 17:22:07.213201,Vehicle Insurance
85681,Q185680,85681,85681,5890.0,61.0,23,0,0,Abandoned,Premium Calculation,Desktop,Agent,2025-11-08,2026-08-01 17:22:07.213201,Vehicle Insurance
85682,Q185681,85682,85682,5581.0,124.0,241,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-05-09,2026-08-01 17:22:07.213201,Vehicle Insurance
85683,Q185682,85683,85683,5191.0,26.0,14,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-10-13,2026-08-01 17:22:07.213201,Vehicle Insurance
85684,Q185683,85684,85684,5880.0,163.0,243,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-05-21,2026-08-01 17:22:07.213201,Vehicle Insurance
85685,Q185684,85685,85685,5055.0,26.0,38,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-10-29,2026-08-01 17:22:07.213201,Vehicle Insurance
85686,Q185685,85686,85686,5292.0,26.0,200,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-08-05,2026-08-01 17:22:07.213201,Vehicle Insurance
85687,Q185686,85687,85687,5592.0,8.0,279,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-07-07,2026-08-01 17:22:07.213201,Vehicle Insurance
85688,Q185687,85688,85688,6116.0,26.0,274,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-03-26,2026-08-01 17:22:07.213201,Vehicle Insurance
85689,Q185688,85689,85689,4987.0,156.0,37,0,0,Abandoned,Premium Calculation,Tablet,Aggregator,2025-01-30,2026-08-01 17:22:07.213201,Vehicle Insurance
85690,Q185689,85690,85690,5548.0,26.0,266,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-09-09,2026-08-01 17:22:07.213201,Vehicle Insurance
85691,Q185690,85691,85691,6035.0,124.0,130,1,1,Converted,Policy Issued,Desktop,Website,2025-04-20,2026-08-01 17:22:07.213201,Vehicle Insurance
85692,Q185691,85692,85692,5422.0,124.0,175,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-05-15,2026-08-01 17:22:07.213201,Vehicle Insurance
85693,Q185692,85693,85693,5062.0,124.0,243,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-02-08,2026-08-01 17:22:07.213201,Vehicle Insurance
85694,Q185693,85694,85694,5200.0,124.0,283,0,0,Abandoned,Document Upload,Tablet,Website,2025-01-18,2026-08-01 17:22:07.213201,Vehicle Insurance
85695,Q185694,85695,85695,5861.0,55.0,242,1,1,Converted,Policy Issued,Mobile,Agent,2025-03-12,2026-08-01 17:22:07.213201,Vehicle Insurance
85696,Q185695,85696,85696,5294.0,30.0,92,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-05-10,2026-08-01 17:22:07.213201,Vehicle Insurance
85697,Q185696,85697,85697,5823.0,14.0,269,1,1,Converted,Policy Issued,Mobile,Mobile App,2025-10-27,2026-08-01 17:22:07.213201,Vehicle Insurance
85698,Q185697,85698,85698,5020.0,26.0,297,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-04-26,2026-08-01 17:22:07.213201,Vehicle Insurance
85699,Q185698,85699,85699,5213.0,124.0,271,0,0,Abandoned,Document Upload,Mobile,Website,2025-11-17,2026-08-01 17:22:07.213201,Vehicle Insurance
85700,Q185699,85700,85700,5848.0,26.0,106,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-12-21,2026-08-01 17:22:07.213201,Vehicle Insurance
85701,Q185700,85701,85701,5530.0,26.0,220,1,1,Converted,Policy Issued,Mobile,Website,2025-05-13,2026-08-01 17:22:07.213201,Vehicle Insurance
85702,Q185701,85702,85702,5333.0,26.0,225,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-11-25,2026-08-01 17:22:07.213201,Vehicle Insurance
85703,Q185702,85703,85703,5716.0,26.0,252,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-10-04,2026-08-01 17:22:07.213201,Vehicle Insurance
85704,Q185703,85704,85704,6486.0,124.0,173,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-02-16,2026-08-01 17:22:07.213201,Vehicle Insurance
85705,Q185704,85705,85705,5340.0,26.0,128,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-09-11,2026-08-01 17:22:07.213201,Vehicle Insurance
85706,Q185705,85706,85706,5547.0,124.0,127,0,0,Abandoned,Document Upload,Desktop,Agent,2025-03-28,2026-08-01 17:22:07.213201,Vehicle Insurance
85707,Q185706,85707,85707,5679.0,26.0,194,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-12-17,2026-08-01 17:22:07.213201,Vehicle Insurance
85708,Q185707,85708,85708,5511.0,124.0,298,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-02-27,2026-08-01 17:22:07.213201,Vehicle Insurance
85709,Q185708,85709,85709,5422.0,154.0,262,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-06-16,2026-08-01 17:22:07.213201,Vehicle Insurance
85710,Q185709,85710,85710,5460.0,26.0,166,0,0,Abandoned,Document Upload,Mobile,Website,2025-02-16,2026-08-01 17:22:07.213201,Vehicle Insurance
85711,Q185710,85711,85711,5083.0,26.0,208,1,1,Converted,Policy Issued,Tablet,Website,2025-11-20,2026-08-01 17:22:07.213201,Vehicle Insurance
85712,Q185711,85712,85712,5338.0,26.0,254,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-11-04,2026-08-01 17:22:07.213201,Vehicle Insurance
85713,Q185712,85713,85713,5691.0,26.0,43,1,0,Abandoned,Payment,Desktop,Mobile App,2025-07-23,2026-08-01 17:22:07.213201,Vehicle Insurance
85714,Q185713,85714,85714,5760.0,26.0,243,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-06-29,2026-08-01 17:22:07.213201,Vehicle Insurance
85715,Q185714,85715,85715,5713.0,26.0,144,0,0,Abandoned,Premium Calculation,Tablet,Aggregator,2025-12-08,2026-08-01 17:22:07.213201,Vehicle Insurance
85716,Q185715,85716,85716,5691.0,26.0,229,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-07-28,2026-08-01 17:22:07.213201,Vehicle Insurance
85717,Q185716,85717,85717,5419.0,124.0,260,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-08-08,2026-08-01 17:22:07.213201,Vehicle Insurance
85718,Q185717,85718,85718,6050.0,158.0,244,1,1,Converted,Policy Issued,Mobile,Aggregator,2025-05-18,2026-08-01 17:22:07.213201,Vehicle Insurance
85719,Q185718,85719,85719,5007.0,26.0,285,0,0,Abandoned,Document Upload,Mobile,Website,2025-08-05,2026-08-01 17:22:07.213201,Vehicle Insurance
85720,Q185719,85720,85720,5867.0,26.0,274,0,0,Abandoned,Document Upload,Desktop,Website,2025-10-25,2026-08-01 17:22:07.213201,Vehicle Insurance
85721,Q185720,85721,85721,5134.0,122.0,175,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-05-01,2026-08-01 17:22:07.213201,Vehicle Insurance
85722,Q185721,85722,85722,5152.0,124.0,157,0,0,Abandoned,Premium Calculation,Desktop,Agent,2025-03-14,2026-08-01 17:22:07.213201,Vehicle Insurance
85723,Q185722,85723,85723,4981.0,30.0,37,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-12-05,2026-08-01 17:22:07.213201,Vehicle Insurance
85724,Q185723,85724,85724,5606.0,156.0,177,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-12-03,2026-08-01 17:22:07.213201,Vehicle Insurance
85725,Q185724,85725,85725,5903.0,26.0,273,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-07-25,2026-08-01 17:22:07.213201,Vehicle Insurance
85726,Q185725,85726,85726,5118.0,124.0,120,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-03-30,2026-08-01 17:22:07.213201,Vehicle Insurance
85727,Q185726,85727,85727,4971.0,26.0,200,0,0,Abandoned,Premium Calculation,Desktop,Agent,2025-05-02,2026-08-01 17:22:07.213201,Vehicle Insurance
85728,Q185727,85728,85728,5797.0,26.0,256,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-10-26,2026-08-01 17:22:07.213201,Vehicle Insurance
85729,Q185728,85729,85729,5759.0,26.0,274,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-03-20,2026-08-01 17:22:07.213201,Vehicle Insurance
85730,Q185729,85730,85730,5028.0,124.0,198,0,0,Abandoned,Premium Calculation,Tablet,Aggregator,2025-10-20,2026-08-01 17:22:07.213201,Vehicle Insurance
85731,Q185730,85731,85731,5085.0,156.0,101,1,1,Converted,Policy Issued,Desktop,Agent,2025-11-01,2026-08-01 17:22:07.213201,Vehicle Insurance
85732,Q185731,85732,85732,5251.0,156.0,248,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-09-23,2026-08-01 17:22:07.213201,Vehicle Insurance
85733,Q185732,85733,85733,6387.0,26.0,237,1,1,Converted,Policy Issued,Tablet,Website,2025-03-12,2026-08-01 17:22:07.213201,Vehicle Insurance
85734,Q185733,85734,85734,5832.0,124.0,165,0,0,Abandoned,Document Upload,Mobile,Website,2025-01-24,2026-08-01 17:22:07.213201,Vehicle Insurance
85735,Q185734,85735,85735,6086.0,26.0,173,0,0,Abandoned,Premium Calculation,Tablet,Website,2025-04-17,2026-08-01 17:22:07.213201,Vehicle Insurance
85736,Q185735,85736,85736,5538.0,26.0,215,1,0,Abandoned,Document Upload,Mobile,Website,2025-02-13,2026-08-01 17:22:07.213201,Vehicle Insurance
85737,Q185736,85737,85737,5491.0,26.0,280,0,0,Abandoned,Document Upload,Desktop,Agent,2025-01-18,2026-08-01 17:22:07.213201,Vehicle Insurance
85738,Q185737,85738,85738,5233.0,26.0,26,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-01-17,2026-08-01 17:22:07.213201,Vehicle Insurance
85739,Q185738,85739,85739,5278.0,26.0,235,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-08-23,2026-08-01 17:22:07.213201,Vehicle Insurance
85740,Q185739,85740,85740,5409.0,124.0,296,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-11-03,2026-08-01 17:22:07.213201,Vehicle Insurance
85741,Q185740,85741,85741,5102.0,124.0,157,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-11-10,2026-08-01 17:22:07.213201,Vehicle Insurance
85742,Q185741,85742,85742,5882.0,26.0,42,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-10-26,2026-08-01 17:22:07.213201,Vehicle Insurance
85743,Q185742,85743,85743,5674.0,152.0,62,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-07-23,2026-08-01 17:22:07.213201,Vehicle Insurance
85744,Q185743,85744,85744,6390.0,26.0,144,1,1,Converted,Policy Issued,Mobile,Mobile App,2025-03-30,2026-08-01 17:22:07.213201,Vehicle Insurance
85745,Q185744,85745,85745,5756.0,122.0,134,0,0,Abandoned,Document Upload,Mobile,Website,2025-10-15,2026-08-01 17:22:07.213201,Vehicle Insurance
85746,Q185745,85746,85746,5436.0,124.0,53,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-10-27,2026-08-01 17:22:07.213201,Vehicle Insurance
85747,Q185746,85747,85747,5544.0,122.0,139,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-02-26,2026-08-01 17:22:07.213201,Vehicle Insurance
85748,Q185747,85748,85748,5661.0,160.0,222,0,0,Abandoned,Premium Calculation,Tablet,Aggregator,2025-01-06,2026-08-01 17:22:07.213201,Vehicle Insurance
85749,Q185748,85749,85749,5947.0,122.0,121,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-06-05,2026-08-01 17:22:07.213201,Vehicle Insurance
85750,Q185749,85750,85750,5784.0,122.0,224,0,0,Abandoned,Document Upload,Mobile,Agent,2025-02-11,2026-08-01 17:22:07.213201,Vehicle Insurance
85751,Q185750,85751,85751,5931.0,124.0,263,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-07-05,2026-08-01 17:22:07.213201,Vehicle Insurance
85752,Q185751,85752,85752,6340.0,26.0,33,1,1,Converted,Policy Issued,Mobile,Agent,2025-11-11,2026-08-01 17:22:07.213201,Vehicle Insurance
85753,Q185752,85753,85753,5755.0,26.0,70,0,0,Abandoned,Document Upload,Desktop,Mobile App,2025-09-13,2026-08-01 17:22:07.213201,Vehicle Insurance
85754,Q185753,85754,85754,5897.0,25.0,96,1,1,Converted,Policy Issued,Desktop,Agent,2025-12-21,2026-08-01 17:22:07.213201,Vehicle Insurance
85755,Q185754,85755,85755,5140.0,26.0,50,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-11-08,2026-08-01 17:22:07.213201,Vehicle Insurance
85756,Q185755,85756,85756,5751.0,26.0,12,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-08-24,2026-08-01 17:22:07.213201,Vehicle Insurance
85757,Q185756,85757,85757,5544.0,156.0,43,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-11-06,2026-08-01 17:22:07.213201,Vehicle Insurance
85758,Q185757,85758,85758,5290.0,26.0,188,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-08-21,2026-08-01 17:22:07.213201,Vehicle Insurance
85759,Q185758,85759,85759,5649.0,122.0,73,1,1,Converted,Policy Issued,Mobile,Agent,2025-03-24,2026-08-01 17:22:07.213201,Vehicle Insurance
85760,Q185759,85760,85760,6224.0,26.0,32,1,1,Converted,Policy Issued,Mobile,Aggregator,2025-01-20,2026-08-01 17:22:07.213201,Vehicle Insurance
85761,Q185760,85761,85761,5680.0,152.0,151,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-03-03,2026-08-01 17:22:07.213201,Vehicle Insurance
85762,Q185761,85762,85762,4966.0,26.0,128,0,0,Abandoned,Document Upload,Mobile,Website,2025-12-01,2026-08-01 17:22:07.213201,Vehicle Insurance
85763,Q185762,85763,85763,5191.0,124.0,110,0,0,Abandoned,Document Upload,Desktop,Agent,2025-04-27,2026-08-01 17:22:07.213201,Vehicle Insurance
85764,Q185763,85764,85764,6039.0,124.0,115,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-12-12,2026-08-01 17:22:07.213201,Vehicle Insurance
85765,Q185764,85765,85765,5619.0,124.0,289,1,1,Converted,Policy Issued,Mobile,Aggregator,2025-12-30,2026-08-01 17:22:07.213201,Vehicle Insurance
85766,Q185765,85766,85766,5627.0,26.0,220,0,0,Abandoned,Document Upload,Mobile,Agent,2025-05-31,2026-08-01 17:22:07.213201,Vehicle Insurance
85767,Q185766,85767,85767,5600.0,26.0,297,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-10-13,2026-08-01 17:22:07.213201,Vehicle Insurance
85768,Q185767,85768,85768,5360.0,8.0,36,0,0,Abandoned,Document Upload,Desktop,Website,2025-11-10,2026-08-01 17:22:07.213201,Vehicle Insurance
85769,Q185768,85769,85769,5243.0,124.0,246,0,0,Abandoned,Document Upload,Mobile,Agent,2025-02-03,2026-08-01 17:22:07.213201,Vehicle Insurance
85770,Q185769,85770,85770,4977.0,26.0,85,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-06-25,2026-08-01 17:22:07.213201,Vehicle Insurance
85771,Q185770,85771,85771,5359.0,26.0,144,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-02-07,2026-08-01 17:22:07.213201,Vehicle Insurance
85772,Q185771,85772,85772,6058.0,124.0,243,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-04-27,2026-08-01 17:22:07.213201,Vehicle Insurance
85773,Q185772,85773,85773,5622.0,26.0,122,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-08-25,2026-08-01 17:22:07.213201,Vehicle Insurance
85774,Q185773,85774,85774,5365.0,122.0,243,0,0,Abandoned,Document Upload,Tablet,Website,2025-12-22,2026-08-01 17:22:07.213201,Vehicle Insurance
85775,Q185774,85775,85775,5881.0,26.0,83,0,0,Abandoned,Premium Calculation,Tablet,Website,2025-06-09,2026-08-01 17:22:07.213201,Vehicle Insurance
85776,Q185775,85776,85776,5870.0,26.0,27,0,0,Abandoned,Document Upload,Desktop,Mobile App,2025-07-05,2026-08-01 17:22:07.213201,Vehicle Insurance
85777,Q185776,85777,85777,5741.0,26.0,246,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-03-02,2026-08-01 17:22:07.213201,Vehicle Insurance
85778,Q185777,85778,85778,6635.0,26.0,83,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-08-16,2026-08-01 17:22:07.213201,Vehicle Insurance
85779,Q185778,85779,85779,5616.0,30.0,126,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-08-12,2026-08-01 17:22:07.213201,Vehicle Insurance
85780,Q185779,85780,85780,5763.0,26.0,209,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-07-16,2026-08-01 17:22:07.213201,Vehicle Insurance
85781,Q185780,85781,85781,5675.0,124.0,253,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-08-15,2026-08-01 17:22:07.213201,Vehicle Insurance
85782,Q185781,85782,85782,5289.0,124.0,43,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-03-23,2026-08-01 17:22:07.213201,Vehicle Insurance
85783,Q185782,85783,85783,5302.0,26.0,159,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-11-05,2026-08-01 17:22:07.213201,Vehicle Insurance
85784,Q185783,85784,85784,5018.0,26.0,206,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-11-05,2026-08-01 17:22:07.213201,Vehicle Insurance
85785,Q185784,85785,85785,5426.0,136.0,284,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-04-19,2026-08-01 17:22:07.213201,Vehicle Insurance
85786,Q185785,85786,85786,5274.0,124.0,270,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-01-31,2026-08-01 17:22:07.213201,Vehicle Insurance
85787,Q185786,85787,85787,5443.0,124.0,21,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-05-25,2026-08-01 17:22:07.213201,Vehicle Insurance
85788,Q185787,85788,85788,5244.0,124.0,181,0,0,Abandoned,Document Upload,Desktop,Agent,2025-10-27,2026-08-01 17:22:07.213201,Vehicle Insurance
85789,Q185788,85789,85789,5158.0,124.0,32,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-06-30,2026-08-01 17:22:07.213201,Vehicle Insurance
85790,Q185789,85790,85790,5106.0,124.0,288,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-02-27,2026-08-01 17:22:07.213201,Vehicle Insurance
85791,Q185790,85791,85791,5024.0,26.0,245,1,1,Converted,Policy Issued,Mobile,Mobile App,2025-06-06,2026-08-01 17:22:07.213201,Vehicle Insurance
85792,Q185791,85792,85792,5803.0,26.0,197,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-01-08,2026-08-01 17:22:07.213201,Vehicle Insurance
85793,Q185792,85793,85793,5236.0,122.0,205,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-08-21,2026-08-01 17:22:07.213201,Vehicle Insurance
85794,Q185793,85794,85794,5180.0,157.0,260,1,1,Converted,Policy Issued,Desktop,Aggregator,2025-02-21,2026-08-01 17:22:07.213201,Vehicle Insurance
85795,Q185794,85795,85795,5526.0,119.0,228,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-12-11,2026-08-01 17:22:07.213201,Vehicle Insurance
85796,Q185795,85796,85796,5220.0,122.0,122,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-11-25,2026-08-01 17:22:07.213201,Vehicle Insurance
85797,Q185796,85797,85797,5782.0,26.0,58,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-10-09,2026-08-01 17:22:07.213201,Vehicle Insurance
85798,Q185797,85798,85798,5535.0,26.0,168,0,0,Abandoned,Document Upload,Mobile,Website,2025-04-24,2026-08-01 17:22:07.213201,Vehicle Insurance
85799,Q185798,85799,85799,5214.0,26.0,29,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-08-14,2026-08-01 17:22:07.213201,Vehicle Insurance
85800,Q185799,85800,85800,5218.0,26.0,234,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-06-04,2026-08-01 17:22:07.213201,Vehicle Insurance
85801,Q185800,85801,85801,5837.0,3.0,27,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-12-17,2026-08-01 17:22:07.213201,Vehicle Insurance
